xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
3960,9650,2622.5,0.730101,-99,45,0.064357,0.023171,
3940,9670,2622.5,0.475681,-99,45,0.0349,0.007184,
3960,9670,2622.5,0.755668,-99,45,0.074916,0.019842,
3980,9650,2607.5,0.732193,-99,45,0.055155,0.024197,
4000,9650,2607.5,0.605946,-99,45,0.052805,0.02618,
3980,9670,2607.5,0.701685,-99,45,0.071357,0.029893,
4000,9670,2607.5,0.603179,-99,45,0.050838,0.016198,
3980,9650,2622.5,0.64096,-99,45,0.05455,0.021581,
4000,9650,2622.5,0.502716,-99,45,0.046256,0.01307,
3980,9670,2622.5,0.813803,-99,45,0.073112,0.018946,
4000,9670,2622.5,0.633367,-99,45,0.059792,0.030219,
4020,9650,2607.5,0.803944,-99,45,0.077719,0.04197,
4040,9650,2607.5,0.751449,-99,45,0.075515,0.013488,
4020,9670,2607.5,0.701221,-99,45,0.072728,0.023641,
4040,9670,2607.5,0.711171,-99,43,0.095751,0.016186,
4020,9650,2622.5,0.461069,-99,45,0.047434,0.008861,
4040,9650,2622.5,0.715029,-99,45,0.053846,0.007428,
4020,9670,2622.5,0.624717,-99,45,0.054261,0.013261,
4040,9670,2622.5,0.740715,-99,45,0.057358,0.008623,
4060,9650,2607.5,0.513555,-99,45,0.040947,0.016329,
4080,9650,2607.5,0.385334,-99,44,0.028437,0.004599,
4060,9670,2607.5,0.48573,-99,45,0.041714,0.009832,
4080,9670,2607.5,0.389527,-99,44,0.028013,0.00567,
4060,9650,2622.5,0.536523,-99,45,0.034308,0.026623,
4080,9650,2622.5,0.388514,-99,44,0.026228,0.002579,
4060,9670,2622.5,0.527291,-99,45,0.037693,0.014479,
4080,9670,2622.5,0.389198,-99,32,0.028575,0.003768,
4100,9650,2622.5,0.519159,-99,43,0.065488,0.009716,
4100,9670,2622.5,0.639944,-99,45,0.073745,0.005475,
3900,9690,2622.5,0.279952,-99,41,0.014428,0.005777,
3920,9690,2622.5,0.392676,-99,44,0.020183,0.005293,
3900,9710,2622.5,0.293086,-99,41,0.019782,0.01184,
3920,9710,2622.5,0.32548,-99,44,0.012962,0.006843,
3960,9690,2607.5,0.894551,-99,45,0.105685,0.024103,
3940,9690,2622.5,0.341869,-99,44,0.0198,0.005306,
3960,9690,2622.5,0.834589,-99,45,0.05783,0.014574,
3940,9710,2622.5,0.466846,-99,45,0.021597,0.00826,
3960,9710,2622.5,0.813116,-99,45,0.05121,0.009463,
3980,9690,2607.5,0.984324,-99,45,0.082466,0.019502,
4000,9690,2607.5,1.14295,-99,45,0.087883,0.044618,
3980,9710,2607.5,0.98064,-99,45,0.080227,0.011752,
4000,9710,2607.5,0.988045,-99,45,0.080238,0.018119,
3980,9690,2622.5,1.46307,-99,45,0.096232,0.019552,
4000,9690,2622.5,1.31645,-99,45,0.088472,0.038459,
3980,9710,2622.5,1.44165,-99,45,0.088657,0.01644,
4000,9710,2622.5,1.66791,-99,45,0.106164,0.030421,
4020,9690,2607.5,0.73371,-99,45,0.061109,0.03634,
4040,9690,2607.5,0.672272,-99,45,0.057956,0.017249,
4020,9710,2607.5,0.775771,-99,45,0.063407,0.049593,
4040,9710,2607.5,0.645441,-99,45,0.051147,0.113636,
4020,9690,2622.5,0.690089,-99,45,0.04363,0.030658,
4040,9690,2622.5,0.606145,-99,45,0.041642,0.011627,
4020,9710,2622.5,0.857494,-99,45,0.057814,0.071526,
4040,9710,2622.5,0.511669,-99,45,0.030617,0.01456,
4060,9690,2607.5,0.588734,-99,45,0.044005,0.01048,
4080,9690,2607.5,0.493856,-99,45,0.043774,0.002585,
4060,9710,2607.5,0.519964,-99,45,0.03783,0.005181,
4080,9710,2607.5,0.56091,-99,45,0.031582,0.002468,
4060,9690,2622.5,0.529743,-99,45,0.038432,0.006344,
4080,9690,2622.5,0.547087,-99,45,0.047684,0.003113,
4060,9710,2622.5,0.615281,-99,45,0.040869,0.005346,
4080,9710,2622.5,0.384104,-99,44,0.029337,0.005774,
4100,9690,2622.5,0.709993,-99,43,0.160894,0.00696,
4100,9710,2622.5,0.469418,-99,45,0.036979,0.005645,
3900,9730,2622.5,0.423851,-99,44,0.030616,0.008652,
3920,9730,2622.5,0.450788,-99,45,0.024676,0.009349,
3900,9750,2622.5,0.373158,-99,44,0.025662,0.007673,
3920,9750,2622.5,0.571359,-99,45,0.028762,0.018192,
3940,9750,2607.5,0.440734,6,44,0.022948,0.009284,
3940,9730,2622.5,0.44547,-99,44,0.022746,0.010262,
3960,9730,2622.5,0.481534,-99,45,0.028394,0.006321,
3940,9750,2622.5,0.337344,-99,44,0.016856,0.008809,
3960,9750,2622.5,0.483841,-99,45,0.037725,0.005799,
3980,9730,2607.5,0.685614,7,43,0.114918,0.01511,
4000,9730,2607.5,0.701636,7,43,0.085875,0.01034,
4000,9750,2607.5,0.802367,7,45,0.08282,0.015592,
3980,9730,2622.5,0.982645,-99,45,0.051667,0.007232,
4000,9730,2622.5,1.12825,-99,45,0.060977,0.010038,
3980,9750,2622.5,0.759343,-99,33,0.043054,0.010725,
4000,9750,2622.5,0.660648,-99,45,0.047894,0.013079,
4020,9730,2607.5,0.771457,-99,33,0.075948,0.038684,
4040,9730,2607.5,0.738382,-99,45,0.060154,0.064612,
4020,9750,2607.5,0.912063,2,43,0.119636,0.018295,
4040,9750,2607.5,0.803613,6,45,0.059467,0.059599,
4020,9730,2622.5,0.709288,-99,45,0.053275,0.022682,
4040,9730,2622.5,0.905701,-99,45,0.047305,0.090423,
4020,9750,2622.5,0.889557,-99,33,0.06638,0.011998,
4040,9750,2622.5,0.695267,-99,45,0.044886,0.044104,
4060,9730,2607.5,0.644869,-99,45,0.053417,0.017985,
4080,9730,2607.5,0.452478,-99,45,0.020713,0.002538,
4060,9750,2607.5,0.525762,-99,45,0.0417,0.010397,
4080,9750,2607.5,0.707857,-99,45,0.039546,0.007752,
4060,9730,2622.5,0.574459,-99,45,0.03133,0.010301,
4080,9730,2622.5,0.403892,-99,44,0.020968,0.004922,
4060,9750,2622.5,0.387761,-99,44,0.021788,0.007097,
4080,9750,2622.5,0.585009,-99,45,0.052819,0.008689,
4100,9730,2622.5,0.465929,-99,45,0.027544,0.010088,
4100,9750,2622.5,0.679787,-99,45,0.021395,0.007758,
3920,9770,2607.5,0.600724,100,45,0.035275,0.029935,
3920,9790,2607.5,0.553615,6,45,0.039515,0.019444,
3900,9770,2622.5,0.415769,-99,44,0.035353,0.010737,
3920,9770,2622.5,0.527098,-99,33,0.035947,0.020351,
3900,9790,2622.5,0.309886,6,44,0.024922,0.008964,
3920,9790,2622.5,0.426814,6,44,0.032828,0.015353,
3940,9770,2607.5,0.517374,6,45,0.046559,0.013529,
3960,9770,2607.5,0.422234,6,44,0.040802,0.010204,
3940,9790,2607.5,0.581334,100,43,0.08464,0.030365,
3940,9770,2622.5,0.564921,-99,33,0.046464,0.014085,
3960,9770,2622.5,0.596064,-99,43,0.106207,0.005653,
3940,9790,2622.5,0.553942,-99,33,0.077115,0.03781,
3960,9790,2622.5,0.556829,-99,45,0.050664,0.010558,
3980,9770,2607.5,0.451102,2,33,0.115122,0.00806,
4000,9770,2607.5,0.815447,2,33,0.236276,0.009739,
3980,9790,2607.5,0.512442,7,43,0.112741,0.008779,
4000,9790,2607.5,0.775755,2,33,0.275972,0.009533,
3980,9770,2622.5,0.553264,-99,33,0.117854,0.010091,
4000,9770,2622.5,0.705932,-99,33,0.162501,0.013554,
3980,9790,2622.5,0.492907,-99,33,0.104359,0.010259,
4000,9790,2622.5,0.606263,-99,33,0.14404,0.00615,
4020,9770,2607.5,0.764031,2,33,0.128105,0.011965,
4040,9770,2607.5,0.502671,6,45,0.037989,0.010621,
4020,9790,2607.5,0.539736,2,33,0.12094,0.006888,
4040,9790,2607.5,0.510958,2,45,0.042263,0.01231,
4020,9770,2622.5,0.62529,-99,33,0.073114,0.007993,
4040,9770,2622.5,0.52972,-99,45,0.042882,0.023675,
4020,9790,2622.5,0.513152,-99,33,0.101638,0.012088,
4040,9790,2622.5,0.475593,-99,33,0.030681,0.015236,
4060,9770,2607.5,0.445672,6,44,0.031655,0.008158,
4060,9790,2607.5,0.403185,6,44,0.025821,0.020299,
4060,9770,2622.5,0.409313,-99,44,0.029737,0.021392,
4080,9770,2622.5,0.414154,-99,44,0.023054,0.009163,
4060,9790,2622.5,0.407121,-99,44,0.034611,0.016491,
4080,9790,2622.5,0.370458,-99,44,0.022525,0.010332,
4100,9770,2622.5,0.466332,-99,45,0.018928,0.002205,
4100,9790,2622.5,0.455928,-99,45,0.025139,0.012987,
3920,9810,2607.5,0.430107,6,44,0.029724,0.01342,
3920,9830,2607.5,0.319759,6,44,0.024153,0.007922,
3900,9810,2622.5,0.296346,6,41,0.020669,0.010135,
3920,9810,2622.5,0.378762,6,44,0.029533,0.013027,
3900,9830,2622.5,0.227791,6,41,0.020569,0.007922,
3920,9830,2622.5,0.36461,6,44,0.031064,0.011866,
3940,9810,2607.5,0.5999,6,45,0.046215,0.021758,
3960,9810,2607.5,0.51492,6,45,0.049629,0.019445,
3940,9830,2607.5,0.493912,6,45,0.037484,0.008786,
3960,9830,2607.5,0.446916,6,44,0.038884,0.010259,
3940,9810,2622.5,0.542956,-99,33,0.048732,0.018883,
3960,9810,2622.5,0.558884,7,45,0.053943,0.018818,
3940,9830,2622.5,0.470261,6,45,0.050726,0.009305,
3960,9830,2622.5,0.4829,7,45,0.047444,0.01309,
3980,9810,2607.5,0.470093,8,43,0.098048,0.00763,
4000,9810,2607.5,0.513528,6,33,0.167275,0.011477,
3980,9830,2607.5,0.437424,8,43,0.06211,0.008158,
4000,9830,2607.5,0.602102,2,33,0.212432,0.009817,
3980,9810,2622.5,0.416821,-99,33,0.063247,0.009912,
4000,9810,2622.5,0.577936,-99,33,0.167286,0.009614,
3980,9830,2622.5,0.444241,-99,43,0.061344,0.012889,
4000,9830,2622.5,0.554765,-99,33,0.24364,0.014274,
4020,9810,2607.5,0.532113,2,33,0.068442,0.016261,
4040,9810,2607.5,0.444416,6,44,0.032545,0.023284,
4020,9830,2607.5,0.544968,2,33,0.165867,0.016539,
4040,9830,2607.5,0.319739,6,44,0.021029,0.005407,
4020,9810,2622.5,0.475817,-99,33,0.132713,0.014328,
4040,9810,2622.5,0.329892,-99,44,0.03176,0.014766,
4020,9830,2622.5,0.58984,-99,33,0.147384,0.016394,
4040,9830,2622.5,0.398159,6,44,0.026298,0.022964,
4060,9810,2607.5,0.476614,6,45,0.022141,0.009947,
4060,9810,2622.5,0.467574,-99,45,0.031575,0.033791,
4080,9810,2622.5,0.329835,-99,44,0.017651,0.021625,
4060,9830,2622.5,0.399019,-99,44,0.021505,0.026138,
4080,9830,2622.5,0.425802,6,44,0.024352,0.025671,
4100,9810,2622.5,0.41683,-99,44,0.026626,0.010478,
4100,9830,2622.5,0.437271,6,44,0.02504,0.011004,
3920,9850,2607.5,0.289148,6,41,0.024219,0.009126,
3920,9850,2622.5,0.287246,6,41,0.03394,0.007651,
3900,9870,2622.5,0.315621,7,44,0.026861,0.016764,
3920,9870,2622.5,0.244363,6,41,0.023351,0.007813,
3940,9850,2607.5,0.497973,6,45,0.044942,0.013828,
3960,9850,2607.5,0.393209,6,44,0.033513,0.009473,
3940,9870,2607.5,0.619969,8,43,0.083799,0.01319,
3960,9870,2607.5,0.441143,8,44,0.04431,0.01274,
3940,9850,2622.5,0.491993,2,33,0.071666,0.007661,
3960,9850,2622.5,0.63711,7,43,0.085997,0.010326,
3940,9870,2622.5,0.499913,7,43,0.092521,0.011706,
3960,9870,2622.5,0.637827,2,33,0.137365,0.011834,
3980,9850,2607.5,0.596008,6,45,0.051684,0.097052,
4000,9850,2607.5,0.554837,6,43,0.090945,0.010889,
3980,9870,2607.5,0.621769,6,45,0.05278,0.062738,
4000,9870,2607.5,0.623748,6,33,0.053632,0.017814,
3980,9850,2622.5,0.626155,-99,43,0.087898,0.021308,
4000,9850,2622.5,0.71309,-99,43,0.175712,0.012334,
3980,9870,2622.5,0.515924,6,33,0.072741,0.083129,
4000,9870,2622.5,0.699033,6,43,0.11785,0.01977,
4020,9850,2607.5,0.472721,6,45,0.042374,0.010964,
4040,9850,2607.5,0.250975,6,41,0.016208,0.004195,
4020,9870,2607.5,0.476807,6,45,0.041394,0.013974,
4020,9850,2622.5,0.740804,6,45,0.060349,0.014399,
4040,9850,2622.5,0.398519,6,44,0.026221,0.012207,
4020,9870,2622.5,0.548512,6,45,0.046444,0.012968,
4040,9870,2622.5,0.347618,6,44,0.028745,0.012176,
4060,9850,2622.5,0.516717,6,45,0.032572,0.036066,
4080,9850,2622.5,0.429128,6,44,0.024374,0.036276,
4100,9850,2622.5,0.510689,6,45,0.023795,0.039821,
3880,9910,2622.5,0.330609,6,44,0.022355,0.008414,
3900,9890,2622.5,0.420476,6,44,0.043755,0.024676,
3920,9890,2622.5,0.320982,6,43,0.041988,0.010954,
3900,9910,2622.5,0.416189,6,44,0.033788,0.014507,
3920,9910,2622.5,0.381333,6,44,0.031716,0.012243,
3960,9890,2607.5,0.388463,8,43,0.056724,0.016396,
3940,9890,2622.5,0.498925,8,43,0.091584,0.016031,
3960,9890,2622.5,0.859088,2,33,0.192719,0.015282,
3940,9910,2622.5,0.412264,2,33,0.088077,0.016426,
3960,9910,2622.5,0.564081,2,33,0.130928,0.020279,
3980,9890,2607.5,0.427798,7,44,0.043095,0.018147,
4000,9890,2607.5,0.73708,6,45,0.049659,0.028683,
3980,9910,2607.5,0.478624,6,45,0.048828,0.015705,
4000,9910,2607.5,0.616641,6,45,0.042621,0.063753,
3980,9890,2622.5,0.506048,8,43,0.068191,0.031357,
4000,9890,2622.5,0.611995,6,45,0.044137,0.042962,
3980,9910,2622.5,0.508207,6,33,0.077782,0.012662,
4000,9910,2622.5,0.7283,6,45,0.054407,0.031688,
4020,9890,2607.5,0.466952,6,45,0.038142,0.00975,
4020,9910,2607.5,0.509269,6,45,0.038971,0.017379,
4020,9890,2622.5,0.481626,6,45,0.04201,0.010688,
4040,9890,2622.5,0.35984,0,10,0.034365,0.00843,
4020,9910,2622.5,0.520731,0,10,0.046504,0.019154,
3740,9950,2622.5,0.419949,6,44,0.040631,0.004859,
3760,9950,2622.5,0.359718,6,44,0.040903,0.004892,
3860,9930,2622.5,0.430368,-99,44,0.045472,0.010077,
3880,9930,2622.5,0.433978,6,44,0.02678,0.019334,
3860,9950,2622.5,0.366466,-99,44,0.042613,0.009915,
3880,9950,2622.5,0.394829,-99,44,0.03589,0.018251,
3900,9930,2622.5,0.572179,6,45,0.052431,0.02199,
3920,9930,2622.5,0.425164,6,43,0.054168,0.010684,
3900,9950,2622.5,0.503914,6,45,0.059015,0.018709,
3920,9950,2622.5,0.527098,6,43,0.078249,0.012038,
3960,9930,2607.5,0.5627,7,45,0.066258,0.020212,
3960,9950,2607.5,0.763816,6,45,0.05404,0.014023,
3940,9930,2622.5,0.35838,7,43,0.04534,0.018719,
3960,9930,2622.5,0.282236,6,41,0.043448,0.025547,
3940,9950,2622.5,0.347289,6,44,0.039566,0.019006,
3960,9950,2622.5,0.383827,6,44,0.033558,0.016574,
3980,9930,2607.5,0.427284,6,44,0.036409,0.011141,
4000,9930,2607.5,0.507651,6,45,0.036947,0.017573,
3980,9950,2607.5,0.477079,6,45,0.036983,0.017648,
4000,9950,2607.5,0.504833,6,45,0.042667,0.014953,
3980,9930,2622.5,0.531226,6,45,0.05939,0.017998,
4000,9930,2622.5,0.58587,6,45,0.056368,0.017394,
3980,9950,2622.5,0.704631,6,45,0.051782,0.01425,
4020,9930,2607.5,0.555316,6,45,0.040296,0.039034,
4020,9950,2607.5,0.696192,6,45,0.048785,0.031951,
3720,9970,2622.5,1.27363,0,10,0.074441,0.020732,
3720,9990,2622.5,1.02978,0,10,0.089625,0.020308,
3760,9990,2607.5,0.581657,8,45,0.058571,0.005964,
3740,9970,2622.5,0.718395,8,45,0.057441,0.005111,
3760,9970,2622.5,0.35729,6,44,0.039282,0.003892,
3740,9990,2622.5,0.837449,8,45,0.095816,0.005115,
3760,9990,2622.5,0.683974,6,45,0.056801,0.004085,
3780,9990,2607.5,0.445592,6,44,0.030896,0.003596,
3800,9990,2607.5,0.336682,7,44,0.025048,0.00349,
3780,9970,2622.5,0.448018,7,44,0.0516,0.007232,
3800,9970,2622.5,0.546976,7,45,0.059247,0.045051,
3780,9990,2622.5,0.39064,7,44,0.039534,0.003902,
3800,9990,2622.5,0.398735,7,44,0.036171,0.011635,
3820,9970,2622.5,0.33082,-99,44,0.03851,0.005225,
3840,9970,2622.5,0.403535,-99,44,0.03954,0.003364,
3820,9990,2622.5,0.352446,-99,44,0.037291,0.025557,
3840,9990,2622.5,0.2754,-99,41,0.020265,0.002671,
3860,9970,2622.5,0.419498,-99,44,0.044454,0.004384,
3880,9970,2622.5,0.412531,-99,44,0.03176,0.00761,
3860,9990,2622.5,0.388036,-99,44,0.02757,0.005915,
3880,9990,2622.5,0.449631,-99,44,0.028753,0.01179,
3900,9970,2622.5,0.458753,6,45,0.054229,0.011516,
3920,9970,2622.5,0.480636,6,45,0.056674,0.012387,
3900,9990,2622.5,0.417072,6,44,0.036971,0.012847,
3920,9990,2622.5,0.438753,6,44,0.036174,0.00969,
3960,9970,2607.5,0.475331,6,45,0.045575,0.013136,
3960,9990,2607.5,0.459262,7,45,0.042562,0.01598,
3940,9970,2622.5,0.423973,6,44,0.03973,0.012708,
3960,9970,2622.5,0.50902,8,45,0.049931,0.014745,
3940,9990,2622.5,0.437214,6,44,0.043805,0.012056,
3960,9990,2622.5,0.458667,6,45,0.05193,0.014134,
3980,9970,2607.5,0.540422,8,45,0.048437,0.013137,
4000,9970,2607.5,0.629868,6,45,0.046464,0.018252,
3980,9990,2607.5,0.581206,8,43,0.07339,0.018758,
4000,9990,2607.5,0.69115,7,45,0.061058,0.015264,
3980,9970,2622.5,0.579879,0,10,0.059494,0.011538,
4020,9970,2607.5,0.653128,6,45,0.043737,0.025446,
4020,9990,2607.5,0.581742,6,45,0.040338,0.032403,
4060,9970,2622.5,0.422656,0,10,0.042328,0.019293,
4060,9990,2622.5,0.516864,0,10,0.046706,0.021664,
3720,10010,2622.5,1.81626,0,10,0.125122,0.022799,
3720,10030,2622.5,1.57072,0,10,0.116723,0.018525,
3760,10010,2607.5,0.844285,8,45,0.066845,0.005119,
3740,10030,2607.5,1.31897,0,10,0.106983,0.015147,
3760,10030,2607.5,1.10776,8,45,0.081294,0.009663,
3740,10010,2622.5,1.37862,0,10,0.109604,0.013563,
3760,10010,2622.5,0.656708,-99,45,0.070154,0.004134,
3740,10030,2622.5,1.63842,0,10,0.115387,0.021609,
3760,10030,2622.5,0.656073,-99,43,0.093823,0.005156,
3780,10010,2607.5,0.474525,8,45,0.032372,0.003303,
3800,10010,2607.5,0.506178,7,45,0.031968,0.005174,
3780,10030,2607.5,0.607227,8,45,0.043047,0.004647,
3800,10030,2607.5,0.532879,8,45,0.041639,0.005429,
3780,10010,2622.5,0.417083,-99,44,0.044748,0.003446,
3800,10010,2622.5,0.326454,-99,44,0.035014,0.006474,
3780,10030,2622.5,0.471395,-99,43,0.066044,0.003634,
3800,10030,2622.5,0.517807,-99,43,0.062463,0.003763,
3820,10010,2622.5,0.489801,-99,45,0.038008,0.028916,
3840,10010,2622.5,0.341494,-99,44,0.029057,0.006242,
3820,10030,2622.5,0.403849,-99,44,0.033334,0.008535,
3840,10030,2622.5,0.405706,-99,44,0.032461,0.005263,
3860,10010,2622.5,0.30102,-99,44,0.034123,0.005445,
3880,10010,2622.5,0.513279,-99,45,0.033722,0.010893,
3860,10030,2622.5,0.352185,-99,44,0.035903,0.007905,
3880,10030,2622.5,0.445521,-99,44,0.037878,0.007831,
3900,10010,2622.5,0.508654,6,45,0.032778,0.02227,
3920,10010,2622.5,0.477306,6,45,0.032435,0.01125,
3900,10030,2622.5,0.450071,-99,45,0.040716,0.017442,
3920,10030,2622.5,0.423486,-99,44,0.042503,0.035384,
3940,10010,2622.5,0.450835,6,45,0.043494,0.019062,
3960,10010,2622.5,0.429335,0,10,0.048312,0.017356,
3940,10030,2622.5,0.474461,7,45,0.03327,0.023084,
3980,10010,2607.5,0.583221,7,43,0.074994,0.01628,
4000,10010,2607.5,0.663273,8,43,0.085882,0.019547,
4020,10010,2607.5,0.578204,6,45,0.042611,0.023316,
4060,10010,2622.5,0.521459,6,45,0.032586,0.016423,
4060,10030,2622.5,0.459627,6,45,0.037917,0.022271,
3740,10050,2607.5,0.944605,0,10,0.097658,0.010378,
3760,10050,2607.5,1.07262,8,45,0.082877,0.015377,
3760,10070,2607.5,1.26767,8,45,0.068255,0.016793,
3740,10050,2622.5,1.06328,0,10,0.083669,0.009805,
3760,10050,2622.5,0.795983,-99,42,0.08156,0.009569,
3740,10070,2622.5,1.11025,8,45,0.069819,0.008,
3760,10070,2622.5,0.846438,-99,42,0.0878,0.008239,
3780,10050,2607.5,0.875982,8,45,0.073052,0.006244,
3800,10050,2607.5,0.626249,8,45,0.052759,0.003057,
3780,10070,2607.5,1.00555,8,45,0.064865,0.010061,
3800,10070,2607.5,0.713198,8,45,0.054236,0.003416,
3780,10050,2622.5,0.703062,-99,43,0.086082,0.00326,
3800,10050,2622.5,0.789126,-99,43,0.105209,0.003021,
3780,10070,2622.5,1.11442,-99,42,0.125791,0.009969,
3800,10070,2622.5,0.747899,-99,43,0.101165,0.010694,
3820,10050,2622.5,0.451965,-99,45,0.038855,0.002988,
3840,10050,2622.5,0.407675,-99,44,0.037269,0.004077,
3820,10070,2622.5,0.604345,-99,43,0.082967,0.003047,
3840,10070,2622.5,0.698788,-99,45,0.066308,0.004674,
3860,10050,2622.5,0.384295,-99,44,0.042711,0.005717,
3880,10050,2622.5,0.317308,-99,44,0.036907,0.005381,
3860,10070,2622.5,0.584082,-99,45,0.057866,0.003588,
3880,10070,2622.5,0.453674,-99,45,0.045296,0.005083,
3900,10050,2622.5,0.481536,-99,45,0.055404,0.00945,
3920,10050,2622.5,0.538645,-99,45,0.04824,0.021892,
3900,10070,2622.5,0.548027,-99,42,0.050502,0.00836,
3920,10070,2622.5,0.650672,-99,42,0.059281,0.015776,
3940,10050,2622.5,0.505708,0,10,0.043337,0.025122,
4060,10050,2622.5,0.477791,6,45,0.03518,0.017366,
3760,10090,2607.5,0.592519,8,45,0.060439,0.005949,
3740,10090,2622.5,0.726883,8,45,0.059006,0.008056,
3760,10090,2622.5,0.609036,-99,45,0.068982,0.008025,
3740,10110,2622.5,0.599571,-99,45,0.044689,0.013246,
3760,10110,2622.5,0.488146,-99,45,0.049259,0.006464,
3780,10090,2607.5,0.516568,8,45,0.061059,0.005263,
3800,10090,2607.5,0.632711,8,45,0.065561,0.008303,
3780,10110,2607.5,0.607276,6,45,0.06404,0.005578,
3800,10110,2607.5,0.541326,7,43,0.072757,0.005048,
3780,10090,2622.5,0.643883,-99,43,0.097831,0.005448,
3800,10090,2622.5,1.19621,-99,45,0.128128,0.006959,
3780,10110,2622.5,0.688197,-99,43,0.104968,0.008917,
3800,10110,2622.5,0.828148,-99,45,0.091555,0.011521,
3820,10090,2622.5,0.599997,-99,45,0.069413,0.003076,
3840,10090,2622.5,0.770861,-99,45,0.075255,0.004224,
3820,10110,2622.5,0.726084,-99,42,0.070617,0.005717,
3840,10110,2622.5,0.713714,-99,45,0.073085,0.00525,
3860,10090,2622.5,1.05404,-99,45,0.088835,0.007233,
3880,10090,2622.5,0.774703,-99,45,0.059052,0.007305,
3860,10110,2622.5,1.38915,-99,42,0.08545,0.012351,
3880,10110,2622.5,0.691461,-99,45,0.061221,0.007736,
3900,10090,2622.5,0.746631,-99,45,0.060241,0.014635,
3740,10130,2622.5,0.531693,-99,45,0.062172,0.005087,
3760,10130,2622.5,0.493261,-99,45,0.044122,0.006385,
3740,10150,2622.5,0.454407,-99,45,0.034585,0.005608,
3760,10150,2622.5,0.403368,-99,42,0.024068,0.009556,
3780,10130,2622.5,0.408134,-99,44,0.036329,0.00469,
3800,10130,2622.5,0.466479,-99,45,0.046464,0.005272,
3780,10150,2622.5,0.378226,-99,44,0.029116,0.006634,
3800,10150,2622.5,0.409263,-99,44,0.04118,0.005486,
3820,10130,2622.5,0.621376,-99,45,0.056041,0.007996,
3840,10130,2622.5,0.518145,-99,42,0.031749,0.004044,
3820,10150,2622.5,0.430922,-99,44,0.039054,0.004491,
3840,10150,2622.5,0.525315,-99,42,0.042554,0.005701,
3860,10130,2622.5,0.880269,-99,42,0.053943,0.008576,
3860,10150,2622.5,0.501163,-99,42,0.039703,0.005443,
3720,10170,2622.5,0.623677,0,10,0.062992,0.013113,
3720,10190,2622.5,0.579066,0,10,0.046971,0.006514,
3740,10170,2622.5,0.478235,-99,45,0.053095,0.009759,
3760,10170,2622.5,0.436784,-99,44,0.029011,0.006547,
3740,10190,2622.5,0.469322,-99,45,0.035679,0.009922,
3760,10190,2622.5,0.42657,-99,44,0.031501,0.006892,
3780,10170,2622.5,0.360641,-99,44,0.017719,0.004795,
3800,10170,2622.5,0.392329,-99,44,0.036532,0.0042,
3780,10190,2622.5,0.309415,-99,44,0.01338,0.004636,
3800,10190,2622.5,0.34637,-99,44,0.024707,0.003509,
3820,10170,2622.5,0.435783,-99,44,0.043732,0.005609,
3840,10170,2622.5,0.492348,-99,45,0.042275,0.00518,
3820,10190,2622.5,0.480768,-99,45,0.042367,0.007708,
3840,10190,2622.5,0.485841,-99,45,0.041988,0.008625,
3860,10170,2622.5,0.459363,-99,42,0.030051,0.004904,
3860,10190,2622.5,0.564292,-99,45,0.03809,0.004081,
3720,10210,2622.5,0.462827,0,10,0.050046,0.004985,
3720,10230,2622.5,0.476535,8,45,0.049143,0.011767,
3740,10210,2622.5,0.585209,-99,45,0.053807,0.010206,
3760,10230,2622.5,0.423729,-99,44,0.040464,0.003062,
3800,10210,2622.5,0.487361,-99,45,0.027023,0.006117,
3820,10210,2622.5,0.389832,-99,44,0.029149,0.003346,
3840,10210,2622.5,0.509078,-99,45,0.041056,0.007466,
3820,10230,2622.5,0.358195,-99,44,0.032674,0.004925,
3840,10230,2622.5,0.360894,-99,44,0.036742,0.004384,
3860,10210,2622.5,0.629471,-99,45,0.048139,0.007118,
3860,10230,2622.5,0.46765,-99,45,0.043724,0.006642,
3880,10230,2622.5,0.795298,-99,45,0.073496,0.01147,
3820,10250,2622.5,0.526617,-99,45,0.029648,0.007937,
3840,10250,2622.5,0.37841,-99,44,0.041348,0.004865,
3820,10270,2622.5,0.404612,-99,44,0.022237,0.007929,
3840,10270,2622.5,0.663678,-99,45,0.038042,0.020951,
3860,10250,2622.5,0.427549,-99,44,0.043809,0.005096,
3880,10250,2622.5,0.637204,-99,45,0.053449,0.006594,
3860,10270,2622.5,0.49203,-99,45,0.045727,0.007773,
3880,10270,2622.5,0.557289,-99,45,0.046119,0.010089,
3900,10250,2622.5,0.660471,-99,45,0.068097,0.007027,
3900,10270,2622.5,0.512005,-99,45,0.049583,0.007137,
3760,10310,2622.5,0.488522,6,45,0.038944,0.011471,
3780,10290,2622.5,0.382087,6,44,0.032189,0.005202,
3780,10310,2622.5,0.463345,6,45,0.037739,0.006763,
3800,10310,2622.5,0.364945,-99,42,0.028264,0.006791,
3820,10290,2622.5,0.282786,-99,41,0.026833,0.004246,
3840,10290,2622.5,0.502831,-99,33,0.033914,0.033535,
3820,10310,2622.5,0.269311,-99,41,0.028067,0.005782,
3840,10310,2622.5,0.705121,-99,33,0.026784,0.005545,
3860,10290,2622.5,0.578625,-99,45,0.05189,0.017072,
3880,10290,2622.5,0.606712,-99,45,0.044075,0.015255,
3860,10310,2622.5,1.07414,-99,45,0.035452,0.016736,
3880,10310,2622.5,0.702632,-99,45,0.04791,0.011948,
