xcentre,ycentre,zcentre,cut,zmin,oretype_pnd,meses,cus,mot
4160,8990,2862.500000,0.450000,3,23,ene-14,0.270000,10,
4180,8970,2847.500000,0.610000,3,23,feb-14,0.579500,10,
4200,8970,2847.500000,0.610000,3,23,ene-14,0.460000,10,
4180,8990,2847.500000,0.370000,3,22,ene-14,0.260000,10,
4200,8990,2847.500000,0.350000,3,22,ene-14,0.220000,10,
4180,8970,2862.500000,0.497500,3,23,dic-13,0.491875,10,
4200,8970,2862.500000,0.740000,3,23,dic-13,0.560000,10,
4180,8990,2862.500000,0.332083,3,22,dic-13,0.218333,10,
4200,8990,2862.500000,0.388958,3,22,dic-13,0.255000,10,
4220,8970,2847.500000,0.660000,3,23,ene-14,0.480000,10,
4240,8970,2847.500000,0.670000,3,23,ene-14,0.520000,10,
4220,8990,2847.500000,0.530000,3,23,ene-14,0.370000,10,
4240,8990,2847.500000,0.724167,3,23,ene-14,0.577917,10,
4220,8970,2862.500000,0.580000,3,23,nov-13,0.420000,10,
4240,8970,2862.500000,0.660000,3,23,nov-13,0.480000,10,
4220,8990,2862.500000,0.550000,3,23,nov-13,0.420000,10,
4240,8990,2862.500000,0.408125,3,23,nov-13,0.283750,10,
4260,8970,2847.500000,0.357500,1,22,ene-14,0.275000,10,
4280,8970,2847.500000,0.160000,1,12,ene-14,0.130000,10,
4260,8990,2847.500000,0.475000,1,23,ene-14,0.380000,10,
4280,8990,2847.500000,0.240000,1,22,ene-14,0.170000,10,
4260,8970,2862.500000,0.505417,1,23,nov-13,0.398750,10,
4280,8970,2862.500000,0.150000,1,12,nov-13,0.100000,10,
4260,8990,2862.500000,0.526250,1,23,nov-13,0.428750,10,
4280,8990,2862.500000,0.210000,1,22,nov-13,0.140000,10,
4300,8970,2847.500000,0.210000,1,22,ene-14,0.140000,10,
4320,8970,2847.500000,0.232500,3,22,ene-14,0.165417,10,
4300,8990,2847.500000,0.200000,1,22,ene-14,0.130000,10,
4320,8990,2847.500000,0.455000,3,23,ene-14,0.397500,10,
4300,8970,2862.500000,0.170000,1,12,nov-13,0.100000,10,
4320,8970,2862.500000,0.250000,3,22,nov-13,0.180000,10,
4300,8990,2862.500000,0.180000,1,12,nov-13,0.110000,10,
4320,8990,2862.500000,0.392500,3,22,nov-13,0.315000,10,
4340,8970,2847.500000,0.283333,3,22,ene-14,0.225000,10,
4360,8970,2847.500000,0.256667,1,22,ene-14,0.176667,10,
4340,8990,2847.500000,0.730000,3,23,ene-14,0.670000,10,
4360,8990,2847.500000,0.183125,1,12,ene-14,0.131250,10,
4340,8970,2862.500000,0.338750,3,22,nov-13,0.280625,10,
4360,8970,2862.500000,0.403750,3,23,nov-13,0.343750,10,
4340,8990,2862.500000,0.370000,3,22,nov-13,0.320000,10,
4360,8990,2862.500000,0.265000,1,22,nov-13,0.209167,10,
4380,8970,2847.500000,0.292708,1,22,ene-14,0.234792,10,
4400,8970,2847.500000,0.380000,3,22,ene-14,0.310000,10,
4380,8990,2847.500000,0.263333,1,22,ene-14,0.200000,10,
4400,8990,2847.500000,0.380833,3,22,ene-14,0.302083,10,
4380,8970,2862.500000,0.419167,3,23,nov-13,0.360000,10,
4400,8970,2862.500000,0.450000,3,23,nov-13,0.380000,10,
4380,8990,2862.500000,0.341250,3,22,nov-13,0.284375,10,
4400,8990,2862.500000,0.470000,3,23,nov-13,0.410000,10,
4420,8970,2847.500000,0.311875,3,22,ene-14,0.253750,10,
4440,8970,2847.500000,0.379583,3,22,ene-14,0.336042,10,
4420,8990,2847.500000,0.205000,1,22,ene-14,0.151250,10,
4440,8990,2847.500000,0.331250,3,22,ene-14,0.269167,10,
4420,8970,2862.500000,0.410000,3,23,nov-13,0.330000,10,
4440,8970,2862.500000,0.520000,3,23,nov-13,0.460000,10,
4420,8990,2862.500000,0.409167,3,23,nov-13,0.340625,10,
4440,8990,2862.500000,0.443333,3,23,nov-13,0.393333,10,
4460,8970,2847.500000,0.830000,3,23,ene-14,0.730000,10,
4480,8970,2847.500000,0.900000,3,23,jun-16,0.810000,10,
4460,8990,2847.500000,0.616875,3,23,ene-14,0.538958,10,
4480,8990,2847.500000,0.790000,3,23,ene-14,0.710000,10,
4460,8970,2862.500000,0.750000,3,23,nov-13,0.640000,10,
4480,8970,2862.500000,0.810000,3,23,nov-13,0.710000,10,
4460,8990,2862.500000,0.570000,3,23,nov-13,0.490000,10,
4480,8990,2862.500000,0.730000,3,23,nov-13,0.640000,10,
4500,8970,2847.500000,0.800000,3,23,jun-16,0.710000,10,
4520,8970,2847.500000,1.370000,3,23,jun-16,1.130000,10,
4500,8990,2847.500000,0.990000,3,23,ene-14,0.870000,10,
4520,8990,2847.500000,1.160000,3,23,jun-16,0.000100,10,
4500,8970,2862.500000,1.230000,3,23,nov-13,1.070000,10,
4520,8970,2862.500000,1.170000,3,23,nov-13,0.990000,10,
4500,8990,2862.500000,1.060000,3,23,nov-13,0.940000,10,
4520,8990,2862.500000,0.990000,3,23,nov-13,0.850000,10,
4540,8970,2847.500000,1.323750,3,23,jun-16,1.053750,10,
4560,8970,2847.500000,0.980000,3,23,jun-16,0.820000,10,
4540,8990,2847.500000,1.290000,3,23,jun-16,1.030000,10,
4560,8990,2847.500000,0.952500,3,23,jun-16,0.781250,10,
4540,8970,2862.500000,0.934583,3,23,nov-13,0.619167,10,
4560,8970,2862.500000,0.780000,3,23,may-16,0.640000,10,
4540,8990,2862.500000,1.150000,3,23,nov-13,0.860000,10,
4560,8990,2862.500000,0.835000,3,23,jun-16,0.708750,10,
4580,8970,2862.500000,0.582083,3,23,jun-16,0.512083,10,
4580,8990,2862.500000,0.433958,1,23,jun-16,0.373125,10,
3880,9010,2847.500000,0.140000,1,11,may-16,0.030000,10,
3860,9010,2862.500000,0.090000,1,11,abr-16,0.020000,10,
3880,9010,2862.500000,0.110000,1,11,abr-16,0.020000,10,
3860,9030,2862.500000,0.100000,1,11,abr-16,0.020000,10,
3880,9030,2862.500000,0.120000,1,11,abr-16,0.030000,10,
3900,9010,2847.500000,0.150000,1,12,may-16,0.030000,10,
3920,9010,2847.500000,0.120000,1,11,may-16,0.030000,10,
3920,9030,2847.500000,0.130000,1,11,may-16,0.040000,10,
3900,9010,2862.500000,0.120000,1,11,abr-16,0.020000,10,
3920,9010,2862.500000,0.100000,1,11,abr-16,0.020000,10,
3900,9030,2862.500000,0.120000,1,11,abr-16,0.030000,10,
3920,9030,2862.500000,0.120000,1,11,abr-16,0.030000,10,
3940,9010,2847.500000,0.110000,1,11,may-16,0.030000,10,
3960,9010,2847.500000,0.130000,1,11,may-16,0.050000,10,
3940,9030,2847.500000,0.110000,1,11,may-16,0.040000,10,
3960,9030,2847.500000,0.130000,1,11,may-16,0.050000,10,
3940,9010,2862.500000,0.100000,1,11,abr-16,0.030000,10,
3960,9010,2862.500000,0.130000,1,11,abr-16,0.040000,10,
3960,9030,2862.500000,0.140000,1,11,feb-14,0.050000,10,
3980,9010,2847.500000,0.140000,1,11,may-16,0.050000,10,
4000,9010,2847.500000,0.140000,1,11,may-16,0.050000,10,
3980,9030,2847.500000,0.130000,1,11,may-16,0.050000,10,
4000,9030,2847.500000,0.140000,1,11,mar-14,0.050000,10,
4000,9010,2862.500000,0.140000,1,11,feb-14,0.050000,10,
3980,9030,2862.500000,0.140000,1,11,ene-14,0.050000,10,
4000,9030,2862.500000,0.150000,1,12,ene-14,0.060000,10,
4020,9010,2847.500000,0.130000,1,11,may-16,0.040000,10,
4040,9010,2847.500000,0.160000,1,12,may-16,0.060000,10,
4020,9030,2847.500000,0.140000,1,11,mar-14,0.050000,10,
4040,9030,2847.500000,0.160000,1,12,mar-14,0.070000,10,
4020,9010,2862.500000,0.130000,1,11,ene-14,0.050000,10,
4040,9010,2862.500000,0.170000,1,12,ene-14,0.070000,10,
4020,9030,2862.500000,0.140000,1,11,ene-14,0.060000,10,
4040,9030,2862.500000,0.160000,1,12,ene-14,0.070000,10,
4060,9010,2847.500000,0.160000,1,12,feb-14,0.080000,10,
4080,9010,2847.500000,0.150000,1,12,feb-14,0.080000,10,
4060,9030,2847.500000,0.170000,1,12,feb-14,0.080000,10,
4080,9030,2847.500000,0.208333,1,22,feb-14,0.107500,10,
4060,9010,2862.500000,0.150000,1,12,ene-14,0.060000,10,
4080,9010,2862.500000,0.130000,1,11,ene-14,0.060000,10,
4060,9030,2862.500000,0.150000,1,12,ene-14,0.060000,10,
4080,9030,2862.500000,0.167500,1,12,ene-14,0.082500,10,
4100,9010,2847.500000,0.156250,1,12,feb-14,0.084583,10,
4120,9010,2847.500000,0.210833,1,22,feb-14,0.128333,10,
4100,9030,2847.500000,0.222500,3,22,feb-14,0.115000,10,
4120,9030,2847.500000,0.140000,1,11,feb-14,0.080000,10,
4100,9010,2862.500000,0.140000,1,11,ene-14,0.060000,10,
4120,9010,2862.500000,0.181667,1,12,dic-13,0.088333,10,
4100,9030,2862.500000,0.223333,3,22,dic-13,0.124167,10,
4120,9030,2862.500000,0.140000,1,11,dic-13,0.060000,10,
4140,9010,2847.500000,0.740000,3,23,feb-14,0.560000,10,
4160,9010,2847.500000,0.510000,3,23,ene-14,0.330000,10,
4140,9030,2847.500000,0.463542,3,23,ene-14,0.295000,10,
4160,9030,2847.500000,0.470000,3,23,ene-14,0.320000,10,
4140,9010,2862.500000,0.470000,3,23,dic-13,0.270000,10,
4160,9010,2862.500000,0.430000,3,23,dic-13,0.280000,10,
4140,9030,2862.500000,0.375000,3,22,dic-13,0.216250,10,
4160,9030,2862.500000,0.410000,3,23,dic-13,0.270000,10,
4180,9010,2847.500000,0.473542,3,23,ene-14,0.344583,10,
4200,9010,2847.500000,0.350000,3,22,ene-14,0.260000,10,
4180,9030,2847.500000,0.372917,3,22,ene-14,0.249167,10,
4200,9030,2847.500000,0.318750,3,22,ene-14,0.239375,10,
4180,9010,2862.500000,0.333750,3,22,dic-13,0.234375,10,
4200,9010,2862.500000,0.471458,3,23,dic-13,0.355625,10,
4180,9030,2862.500000,0.366875,3,22,dic-13,0.252500,10,
4200,9030,2862.500000,0.377500,3,22,dic-13,0.277500,10,
4220,9010,2847.500000,0.380000,3,22,ene-14,0.250000,10,
4240,9010,2847.500000,0.550000,3,23,ene-14,0.418333,10,
4220,9030,2847.500000,0.410000,3,23,ene-14,0.290000,10,
4240,9030,2847.500000,0.610000,3,23,ene-14,0.480000,10,
4220,9010,2862.500000,0.390000,3,22,dic-13,0.270000,10,
4240,9010,2862.500000,0.420417,3,23,nov-13,0.318750,10,
4220,9030,2862.500000,0.420000,3,23,dic-13,0.300000,10,
4240,9030,2862.500000,0.434167,3,23,dic-13,0.318333,10,
4260,9010,2847.500000,0.383750,1,22,ene-14,0.293750,10,
4280,9010,2847.500000,0.140000,1,11,ene-14,0.090000,10,
4260,9030,2847.500000,0.237917,1,22,ene-14,0.171875,10,
4280,9030,2847.500000,0.136667,1,11,ene-14,0.111667,10,
4260,9010,2862.500000,0.246875,1,22,nov-13,0.165000,10,
4280,9010,2862.500000,0.150000,1,12,nov-13,0.080000,10,
4260,9030,2862.500000,0.180000,1,12,dic-13,0.115000,10,
4280,9030,2862.500000,0.110000,1,11,dic-13,0.070000,10,
4300,9010,2847.500000,0.170000,1,12,ene-14,0.110000,10,
4320,9010,2847.500000,0.543125,3,23,ene-14,0.463542,10,
4300,9030,2847.500000,0.252500,1,22,ene-14,0.185000,10,
4320,9030,2847.500000,0.740000,3,23,ene-14,0.650000,10,
4300,9010,2862.500000,0.180000,1,12,nov-13,0.110000,10,
4320,9010,2862.500000,0.485625,3,23,nov-13,0.389792,10,
4300,9030,2862.500000,0.196250,1,12,nov-13,0.131250,10,
4320,9030,2862.500000,0.600000,3,23,nov-13,0.500000,10,
4340,9010,2847.500000,0.901875,3,23,ene-14,0.842500,10,
4360,9010,2847.500000,0.180000,1,12,ene-14,0.140000,10,
4340,9030,2847.500000,0.826250,3,23,ene-14,0.743542,10,
4360,9030,2847.500000,0.200000,1,22,ene-14,0.150000,10,
4340,9010,2862.500000,0.540000,3,23,nov-13,0.470000,10,
4360,9010,2862.500000,0.211875,1,22,nov-13,0.164375,10,
4340,9030,2862.500000,0.580000,3,23,nov-13,0.490000,10,
4360,9030,2862.500000,0.180833,1,12,nov-13,0.125833,10,
4380,9010,2847.500000,0.243750,1,22,ene-14,0.175000,10,
4400,9010,2847.500000,0.247500,3,22,ene-14,0.175000,10,
4380,9030,2847.500000,0.227500,1,22,ene-14,0.161667,10,
4400,9030,2847.500000,0.181458,1,12,ene-14,0.137292,10,
4380,9010,2862.500000,0.315000,1,22,nov-13,0.250000,10,
4400,9010,2862.500000,0.360417,3,22,nov-13,0.300417,10,
4380,9030,2862.500000,0.206875,1,22,nov-13,0.146042,10,
4400,9030,2862.500000,0.188125,1,12,nov-13,0.123542,10,
4420,9010,2847.500000,0.150000,1,12,ene-14,0.090000,10,
4440,9010,2847.500000,0.285000,3,22,ene-14,0.212917,10,
4420,9030,2847.500000,0.130000,1,11,ene-14,0.090000,10,
4440,9030,2847.500000,0.166667,1,12,ene-14,0.101667,10,
4420,9010,2862.500000,0.158333,1,12,nov-13,0.106667,10,
4440,9010,2862.500000,0.369167,3,22,nov-13,0.309167,10,
4420,9030,2862.500000,0.120000,1,11,nov-13,0.070000,10,
4440,9030,2862.500000,0.369167,3,22,nov-13,0.292083,10,
4460,9010,2847.500000,0.351250,3,22,ene-14,0.286250,10,
4480,9010,2847.500000,0.840000,3,23,ene-14,0.760000,10,
4460,9030,2847.500000,0.489375,3,23,ene-14,0.415625,10,
4480,9030,2847.500000,0.730000,3,23,ene-14,0.650000,10,
4460,9010,2862.500000,0.480000,3,23,nov-13,0.410000,10,
4480,9010,2862.500000,0.710000,3,23,nov-13,0.620000,10,
4460,9030,2862.500000,0.580000,3,23,nov-13,0.500000,10,
4480,9030,2862.500000,0.830000,3,23,nov-13,0.710000,10,
4500,9010,2847.500000,0.930000,3,23,ene-14,0.820000,10,
4520,9010,2847.500000,1.110000,3,23,ene-14,0.970000,10,
4500,9030,2847.500000,0.890000,3,23,ene-14,0.760000,10,
4520,9030,2847.500000,0.980000,3,23,ene-14,0.830000,10,
4500,9010,2862.500000,0.910000,3,23,nov-13,0.810000,10,
4520,9010,2862.500000,1.030000,3,23,nov-13,0.880000,10,
4500,9030,2862.500000,0.820000,3,23,nov-13,0.700000,10,
4520,9030,2862.500000,0.930000,3,23,nov-13,0.780000,10,
4540,9010,2847.500000,1.240000,3,23,jun-16,1.010000,10,
4540,9030,2847.500000,1.010000,3,23,ene-14,0.800000,10,
4540,9010,2862.500000,1.200000,3,23,nov-13,0.960000,10,
4560,9010,2862.500000,0.666250,3,23,jun-16,0.570000,10,
4540,9030,2862.500000,0.860000,3,23,nov-13,0.670000,10,
4560,9030,2862.500000,0.650000,3,23,jun-16,0.520000,10,
4580,9010,2862.500000,0.650000,3,23,jun-16,0.540000,10,
4580,9030,2862.500000,0.520000,3,23,nov-13,0.420000,10,
3880,9050,2862.500000,0.120000,1,11,abr-16,0.030000,10,
3880,9070,2862.500000,0.110000,1,11,feb-14,0.030000,10,
3920,9070,2847.500000,0.130000,1,11,mar-14,0.040000,10,
3900,9050,2862.500000,0.120000,1,11,abr-16,0.030000,10,
3920,9050,2862.500000,0.130000,1,11,feb-14,0.040000,10,
3900,9070,2862.500000,0.100000,1,11,feb-14,0.020000,10,
3920,9070,2862.500000,0.130000,1,11,feb-14,0.040000,10,
3940,9050,2847.500000,0.120000,1,11,may-16,0.040000,10,
3960,9050,2847.500000,0.130000,1,11,mar-14,0.050000,10,
3940,9070,2847.500000,0.226667,1,22,mar-14,0.133333,10,
3960,9070,2847.500000,0.130000,1,11,mar-14,0.050000,10,
3940,9050,2862.500000,0.130000,1,11,feb-14,0.050000,10,
3960,9050,2862.500000,0.140000,1,11,ene-14,0.060000,10,
3940,9070,2862.500000,0.168750,1,12,feb-14,0.075625,10,
3960,9070,2862.500000,0.160000,1,12,ene-14,0.070000,10,
3980,9050,2847.500000,0.140000,1,11,mar-14,0.050000,10,
4000,9050,2847.500000,0.140000,1,11,mar-14,0.060000,10,
3980,9070,2847.500000,0.202500,1,22,mar-14,0.091250,10,
4000,9070,2847.500000,0.150000,1,12,mar-14,0.060000,10,
3980,9050,2862.500000,0.150000,1,12,ene-14,0.060000,10,
4000,9050,2862.500000,0.150000,1,12,ene-14,0.060000,10,
3980,9070,2862.500000,0.225000,1,22,ene-14,0.120000,10,
4000,9070,2862.500000,0.160000,1,12,ene-14,0.070000,10,
4020,9050,2847.500000,0.154167,1,12,mar-14,0.071667,10,
4040,9050,2847.500000,0.240000,1,22,mar-14,0.126875,10,
4020,9070,2847.500000,0.206667,1,22,mar-14,0.106667,10,
4040,9070,2847.500000,0.340000,3,22,feb-14,0.220000,10,
4020,9050,2862.500000,0.150000,1,12,ene-14,0.060000,10,
4040,9050,2862.500000,0.206250,1,22,ene-14,0.107500,10,
4020,9070,2862.500000,0.189583,1,12,ene-14,0.091667,10,
4060,9050,2847.500000,0.225625,1,22,feb-14,0.115000,10,
4080,9050,2847.500000,0.255000,3,22,feb-14,0.158958,10,
4060,9070,2847.500000,0.390000,3,22,feb-14,0.260000,10,
4080,9070,2847.500000,0.399167,3,22,feb-14,0.271250,10,
4060,9050,2862.500000,0.155625,1,12,ene-14,0.059375,10,
4080,9050,2862.500000,0.180833,1,12,ene-14,0.092500,10,
4060,9070,2862.500000,0.389167,3,22,ene-14,0.232917,10,
4080,9070,2862.500000,0.229792,3,22,ene-14,0.117708,10,
4100,9050,2847.500000,0.230000,3,22,feb-14,0.100000,10,
4120,9050,2847.500000,0.237500,1,22,feb-14,0.160000,10,
4100,9070,2847.500000,0.340000,3,22,feb-14,0.190000,10,
4120,9070,2847.500000,0.392500,3,22,feb-14,0.220000,10,
4100,9050,2862.500000,0.240000,3,22,dic-13,0.110000,10,
4120,9050,2862.500000,0.168750,1,12,dic-13,0.080000,10,
4100,9070,2862.500000,0.240000,3,22,dic-13,0.120000,10,
4120,9070,2862.500000,0.362083,3,22,dic-13,0.238333,10,
4140,9050,2847.500000,0.430000,3,23,ene-14,0.290000,10,
4160,9050,2847.500000,0.400000,3,23,ene-14,0.260000,10,
4140,9070,2847.500000,0.410000,3,23,ene-14,0.280000,10,
4160,9070,2847.500000,0.390000,3,22,ene-14,0.250000,10,
4140,9050,2862.500000,0.298750,3,22,dic-13,0.180625,10,
4160,9050,2862.500000,0.420000,3,23,dic-13,0.290000,10,
4140,9070,2862.500000,0.296667,3,22,dic-13,0.180000,10,
4160,9070,2862.500000,0.440000,3,23,dic-13,0.300000,10,
4180,9050,2847.500000,0.458750,3,23,ene-14,0.342500,10,
4200,9050,2847.500000,0.357500,3,22,ene-14,0.273333,10,
4180,9070,2847.500000,0.450000,3,23,ene-14,0.330000,10,
4200,9070,2847.500000,0.226667,1,22,ene-14,0.166667,10,
4180,9050,2862.500000,0.305000,3,22,dic-13,0.195000,10,
4200,9050,2862.500000,0.278750,1,22,dic-13,0.192500,10,
4180,9070,2862.500000,0.490000,3,23,dic-13,0.360000,10,
4200,9070,2862.500000,0.217500,1,22,dic-13,0.146250,10,
4220,9050,2847.500000,0.430000,3,23,ene-14,0.330000,10,
4240,9050,2847.500000,0.550000,3,23,ene-14,0.450000,10,
4220,9070,2847.500000,0.390000,3,22,ene-14,0.320000,10,
4240,9070,2847.500000,0.420000,3,23,ene-14,0.330000,10,
4220,9050,2862.500000,0.480000,3,23,dic-13,0.370000,10,
4240,9050,2862.500000,0.500000,3,23,dic-13,0.400000,10,
4220,9070,2862.500000,0.530000,3,23,dic-13,0.420000,10,
4240,9070,2862.500000,0.550000,3,23,dic-13,0.460000,10,
4260,9050,2847.500000,0.172500,1,12,ene-14,0.135000,10,
4280,9050,2847.500000,0.263750,3,22,ene-14,0.195000,10,
4260,9070,2847.500000,0.450417,3,23,ene-14,0.365625,10,
4280,9070,2847.500000,0.485000,3,23,ene-14,0.388125,10,
4260,9050,2862.500000,0.205000,1,22,dic-13,0.162500,10,
4280,9050,2862.500000,0.187500,1,12,dic-13,0.115833,10,
4260,9070,2862.500000,0.323333,3,22,dic-13,0.240000,10,
4280,9070,2862.500000,0.401250,3,23,dic-13,0.303750,10,
4300,9050,2847.500000,0.305000,1,22,ene-14,0.260000,10,
4320,9050,2847.500000,0.830000,3,23,ene-14,0.730000,10,
4300,9070,2847.500000,0.245000,1,22,ene-14,0.181667,10,
4320,9070,2847.500000,0.820000,3,23,ene-14,0.730000,10,
4300,9050,2862.500000,0.300000,1,22,dic-13,0.236667,10,
4320,9050,2862.500000,0.810000,3,23,dic-13,0.710000,10,
4300,9070,2862.500000,0.266875,1,22,dic-13,0.204375,10,
4320,9070,2862.500000,0.600000,3,23,dic-13,0.500000,10,
4340,9050,2847.500000,0.575625,3,23,ene-14,0.472083,10,
4360,9050,2847.500000,0.150000,1,12,ene-14,0.110000,10,
4340,9070,2847.500000,0.425000,3,23,ene-14,0.341250,10,
4360,9070,2847.500000,0.275833,3,22,ene-14,0.192500,10,
4340,9050,2862.500000,0.580417,3,23,nov-13,0.482917,10,
4360,9050,2862.500000,0.163750,1,12,nov-13,0.102500,10,
4340,9070,2862.500000,0.502083,3,23,dic-13,0.428333,10,
4360,9070,2862.500000,0.167917,1,12,nov-13,0.097500,10,
4380,9050,2847.500000,0.183750,1,12,ene-14,0.122083,10,
4400,9050,2847.500000,0.135000,1,11,ene-14,0.093333,10,
4380,9070,2847.500000,0.262708,3,22,ene-14,0.183333,10,
4400,9070,2847.500000,0.118125,1,11,ene-14,0.066875,10,
4380,9050,2862.500000,0.120000,1,11,nov-13,0.060000,10,
4400,9050,2862.500000,0.173333,1,12,nov-13,0.110000,10,
4380,9070,2862.500000,0.197083,1,12,nov-13,0.118750,10,
4400,9070,2862.500000,0.149167,1,11,nov-13,0.083333,10,
4420,9050,2847.500000,0.120000,1,11,ene-14,0.080000,10,
4440,9050,2847.500000,0.287083,3,22,ene-14,0.206250,10,
4420,9070,2847.500000,0.141667,1,11,ene-14,0.090000,10,
4440,9070,2847.500000,0.388750,3,22,ene-14,0.310000,10,
4420,9050,2862.500000,0.120000,1,11,nov-13,0.060000,10,
4440,9050,2862.500000,0.335833,3,22,nov-13,0.257917,10,
4420,9070,2862.500000,0.135000,1,11,nov-13,0.072500,10,
4440,9070,2862.500000,0.400000,3,23,nov-13,0.310000,10,
4460,9050,2847.500000,0.560000,3,23,ene-14,0.450000,10,
4480,9050,2847.500000,0.700000,3,23,ene-14,0.580000,10,
4460,9070,2847.500000,0.560000,3,23,ene-14,0.450000,10,
4480,9070,2847.500000,0.660000,3,23,ene-14,0.540000,10,
4460,9050,2862.500000,0.470000,3,23,nov-13,0.390000,10,
4480,9050,2862.500000,0.700000,3,23,nov-13,0.580000,10,
4460,9070,2862.500000,0.470000,3,23,nov-13,0.380000,10,
4480,9070,2862.500000,0.600000,3,23,nov-13,0.500000,10,
4500,9050,2847.500000,0.860000,3,23,ene-14,0.690000,10,
4520,9050,2847.500000,1.010000,3,23,ene-14,0.840000,10,
4500,9070,2847.500000,0.880000,3,23,ene-14,0.740000,10,
4520,9070,2847.500000,0.780000,3,23,ene-14,0.650000,10,
4500,9050,2862.500000,0.740000,3,23,nov-13,0.630000,10,
4520,9050,2862.500000,0.920000,3,23,nov-13,0.760000,10,
4500,9070,2862.500000,0.690000,3,23,nov-13,0.580000,10,
4520,9070,2862.500000,0.740000,3,23,nov-13,0.630000,10,
4540,9050,2847.500000,0.760000,3,23,ene-14,0.520000,10,
4540,9050,2862.500000,0.630000,3,23,nov-13,0.470000,10,
4540,9070,2862.500000,0.800000,3,23,nov-13,0.670000,10,
4600,9050,2862.500000,0.305000,1,22,nov-13,0.205417,10,
4600,9070,2862.500000,0.166667,1,12,nov-13,0.092500,10,
3840,9090,2862.500000,0.110000,1,11,feb-14,0.030000,10,
3820,9110,2862.500000,0.140000,1,11,feb-14,0.050000,10,
3840,9110,2862.500000,0.130000,1,11,feb-14,0.040000,10,
3880,9090,2847.500000,0.130000,1,11,mar-14,0.040000,10,
3860,9110,2847.500000,0.140000,1,11,mar-14,0.050000,10,
3880,9110,2847.500000,0.140000,1,11,mar-14,0.040000,10,
3860,9090,2862.500000,0.090000,1,11,feb-14,0.020000,10,
3880,9090,2862.500000,0.090000,1,11,feb-14,0.020000,10,
3860,9110,2862.500000,0.100000,1,11,feb-14,0.030000,10,
3880,9110,2862.500000,0.100000,1,11,feb-14,0.020000,10,
3900,9090,2847.500000,0.157500,1,12,mar-14,0.051667,10,
3920,9090,2847.500000,0.130000,1,11,mar-14,0.040000,10,
3900,9110,2847.500000,0.204167,3,22,mar-14,0.072500,10,
3920,9110,2847.500000,0.143542,1,11,mar-14,0.052500,10,
3900,9090,2862.500000,0.100000,1,11,feb-14,0.020000,10,
3920,9090,2862.500000,0.140000,1,11,feb-14,0.040000,10,
3900,9110,2862.500000,0.130000,1,11,feb-14,0.040000,10,
3920,9110,2862.500000,0.140000,1,11,feb-14,0.050000,10,
3940,9090,2847.500000,0.355000,3,22,mar-14,0.243750,10,
3960,9090,2847.500000,0.167500,1,12,mar-14,0.077500,10,
3940,9110,2847.500000,0.172500,1,12,mar-14,0.088750,10,
3960,9110,2847.500000,0.425208,3,23,mar-14,0.304375,10,
3940,9090,2862.500000,0.305000,1,22,feb-14,0.195000,10,
3960,9090,2862.500000,0.216250,1,22,ene-14,0.115000,10,
3940,9110,2862.500000,0.182500,1,12,feb-14,0.087500,10,
3980,9090,2847.500000,0.228542,3,22,mar-14,0.116458,10,
4000,9090,2847.500000,0.205833,1,22,mar-14,0.089167,10,
3980,9090,2862.500000,0.220000,3,22,ene-14,0.107500,10,
4000,9090,2862.500000,0.199375,1,12,ene-14,0.095000,10,
4020,9090,2847.500000,0.257917,3,22,feb-14,0.150208,10,
4040,9090,2847.500000,0.370000,3,22,feb-14,0.260000,10,
4040,9110,2847.500000,0.360000,3,22,feb-14,0.240000,10,
4020,9090,2862.500000,0.222500,3,22,ene-14,0.114375,10,
4060,9090,2847.500000,0.470000,3,23,feb-14,0.330000,10,
4080,9090,2847.500000,0.350000,3,22,feb-14,0.190000,10,
4060,9110,2847.500000,0.450000,3,23,feb-14,0.310000,10,
4080,9110,2847.500000,0.460000,3,23,feb-14,0.300000,10,
