xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
4180,9970,2682.500000,0.900972,-99,45,0.087446,33,
4180,9990,2682.500000,0.725807,-99,45,0.063499,66,
4060,10010,2667.500000,0.414159,-99,44,0.034647,76,
4080,10010,2667.500000,0.358036,-99,44,0.032253,70,
4060,10030,2667.500000,0.671543,-99,45,0.049806,77,
4080,10030,2667.500000,0.549402,-99,45,0.037364,84,
4060,10010,2682.500000,0.712257,-99,45,0.053296,210,
4080,10010,2682.500000,0.437265,-99,44,0.037733,70,
4060,10030,2682.500000,0.726968,-99,45,0.043291,67,
4080,10030,2682.500000,0.925846,-99,45,0.069425,99,
4100,10010,2667.500000,0.517116,-99,45,0.037853,110,
4120,10010,2667.500000,0.616862,-99,45,0.038305,45,
4100,10030,2667.500000,0.515590,-99,45,0.042708,51,
4120,10030,2667.500000,0.633873,-99,45,0.035611,47,
4100,10010,2682.500000,0.433935,-99,44,0.031753,52,
4120,10010,2682.500000,0.605589,-99,45,0.040705,107,
4100,10030,2682.500000,0.582803,-99,45,0.052743,78,
4120,10030,2682.500000,0.644498,-99,45,0.033061,56,
4140,10010,2667.500000,0.767462,-99,45,0.034963,45,
4160,10010,2667.500000,0.527059,-99,45,0.036031,39,
4140,10030,2667.500000,0.593991,-99,45,0.042098,32,
4160,10030,2667.500000,0.413316,-99,44,0.021960,55,
4140,10010,2682.500000,0.900387,-99,45,0.051868,86,
4160,10010,2682.500000,0.494924,-99,45,0.029528,21,
4140,10030,2682.500000,0.839468,-99,45,0.042712,62,
4160,10030,2682.500000,0.385843,-99,44,0.029488,23,
4180,10010,2667.500000,0.393469,-99,44,0.020289,19,
4180,10010,2682.500000,0.483299,-99,45,0.042020,34,
4180,10030,2682.500000,0.334580,-99,43,0.044675,25,
3560,10070,2682.500000,0.475930,0,10,0.043967,293,
3600,10070,2667.500000,0.558160,-99,43,0.084968,511,
3580,10070,2682.500000,0.366675,0,10,0.034003,562,
3600,10070,2682.500000,0.449843,7,43,0.058600,197,
4060,10050,2667.500000,0.483837,-99,42,0.052589,70,
4080,10050,2667.500000,0.464291,-99,45,0.039809,30,
4060,10070,2667.500000,0.555526,-99,45,0.052332,79,
4080,10070,2667.500000,0.422023,-99,44,0.036133,42,
4060,10050,2682.500000,0.608141,-99,45,0.044242,55,
4080,10050,2682.500000,0.588315,-99,45,0.057553,74,
4080,10070,2682.500000,0.335496,-99,44,0.016396,31,
4100,10050,2667.500000,0.516351,-99,45,0.041037,56,
4120,10050,2667.500000,0.561214,-99,45,0.034223,69,
4100,10070,2667.500000,0.468118,-99,45,0.040483,59,
4120,10070,2667.500000,0.485583,-99,45,0.042123,44,
4100,10050,2682.500000,0.599463,-99,45,0.052360,77,
4120,10050,2682.500000,0.522566,-99,45,0.041206,49,
4100,10070,2682.500000,0.406328,-99,44,0.036243,54,
4120,10070,2682.500000,0.521316,-99,45,0.038908,44,
4140,10050,2667.500000,0.575031,-99,45,0.037639,37,
4160,10050,2667.500000,0.432242,-99,44,0.037221,35,
4140,10070,2667.500000,0.558753,-99,45,0.044830,24,
4160,10070,2667.500000,0.502221,-99,45,0.048333,62,
4140,10050,2682.500000,0.695004,-99,45,0.039300,26,
4160,10050,2682.500000,0.405141,-99,44,0.039020,28,
4160,10070,2682.500000,0.518434,-99,43,0.073657,24,
4180,10050,2682.500000,0.477010,-99,33,0.112599,56,
4180,10070,2682.500000,0.424853,-99,33,0.101612,23,
3560,10090,2682.500000,0.362492,6,44,0.036262,267,
3560,10110,2682.500000,0.248469,6,41,0.023480,200,
3580,10090,2667.500000,0.361399,-99,44,0.035863,258,
3600,10090,2667.500000,0.512012,-99,43,0.068680,363,
3580,10110,2667.500000,0.345734,-99,44,0.032665,263,
3600,10110,2667.500000,0.475806,-99,45,0.043918,245,
3580,10090,2682.500000,0.442326,100,44,0.046607,507,
3600,10090,2682.500000,0.487767,100,45,0.042507,321,
3580,10110,2682.500000,0.323945,100,44,0.031416,406,
3600,10110,2682.500000,0.584640,100,45,0.051655,336,
3620,10090,2667.500000,0.808271,-99,43,0.109085,198,
3620,10110,2667.500000,0.645452,-99,45,0.076867,145,
3620,10090,2682.500000,0.405568,0,10,0.053055,223,
3620,10110,2682.500000,0.486611,0,10,0.053593,254,
4060,10090,2667.500000,0.938521,-99,43,0.160462,124,
4080,10090,2667.500000,0.410587,-99,44,0.041724,36,
4080,10110,2667.500000,0.588330,-99,43,0.072537,71,
4100,10090,2667.500000,0.450395,-99,45,0.032219,102,
4120,10090,2667.500000,0.410202,-99,44,0.031132,52,
4100,10110,2667.500000,0.612042,-99,45,0.053196,58,
4120,10110,2667.500000,0.514956,-99,33,0.028794,64,
4120,10090,2682.500000,0.440596,-99,44,0.048260,39,
4100,10110,2682.500000,0.510812,-99,43,0.074815,53,
4120,10110,2682.500000,0.650137,-99,33,0.118200,51,
4140,10090,2667.500000,0.524141,-99,45,0.030461,28,
4160,10090,2667.500000,0.497630,-99,45,0.049241,48,
4140,10110,2667.500000,0.596650,-99,45,0.034126,34,
4160,10110,2667.500000,0.450719,-99,33,0.039938,27,
4140,10090,2682.500000,0.634818,-99,45,0.050189,48,
4160,10090,2682.500000,0.548836,-99,45,0.052390,33,
4140,10110,2682.500000,0.684229,-99,45,0.053948,25,
4160,10110,2682.500000,0.577366,-99,45,0.060083,26,
4180,10090,2682.500000,0.348453,-99,43,0.072343,35,
3560,10130,2682.500000,0.304952,6,43,0.047561,268,
3560,10150,2682.500000,0.376127,8,43,0.074078,290,
3580,10130,2667.500000,0.258660,-99,41,0.023616,224,
3600,10130,2667.500000,0.400218,-99,44,0.040433,371,
3580,10150,2667.500000,0.289490,-99,41,0.030958,155,
3600,10150,2667.500000,0.393189,-99,44,0.039010,296,
3580,10130,2682.500000,0.303577,6,43,0.046161,240,
3600,10130,2682.500000,0.340789,6,44,0.039343,722,
3580,10150,2682.500000,0.328746,2,32,0.073847,276,
3600,10150,2682.500000,0.373484,6,43,0.046563,419,
3620,10130,2667.500000,0.538139,-99,45,0.058739,320,
3640,10130,2667.500000,0.586280,0,10,0.066050,160,
3620,10150,2667.500000,0.594720,-99,45,0.052119,235,
3640,10150,2667.500000,0.720975,0,10,0.093465,221,
3620,10130,2682.500000,0.429730,0,10,0.050665,341,
3620,10150,2682.500000,0.524699,0,10,0.029310,168,
4080,10130,2667.500000,0.622366,-99,33,0.179979,87,
4100,10130,2667.500000,0.531818,-99,43,0.079593,30,
4120,10130,2667.500000,0.581475,-99,45,0.043578,37,
4100,10150,2667.500000,0.446516,-99,43,0.057224,49,
4120,10150,2667.500000,0.473291,-99,33,0.118629,28,
4100,10130,2682.500000,0.513579,-99,45,0.053425,59,
4120,10130,2682.500000,0.548747,-99,43,0.088142,36,
4100,10150,2682.500000,0.351650,-99,44,0.035312,21,
4120,10150,2682.500000,0.369528,-99,32,0.058809,25,
4140,10130,2667.500000,0.658462,-99,45,0.054661,57,
4160,10130,2667.500000,0.815691,-99,33,0.069748,28,
4140,10150,2667.500000,0.597188,-99,33,0.092242,31,
4160,10150,2667.500000,0.794828,-99,45,0.053084,29,
4140,10130,2682.500000,0.607544,-99,45,0.048651,51,
4160,10130,2682.500000,0.933568,-99,45,0.102836,57,
4140,10150,2682.500000,0.515366,-99,33,0.083664,45,
4160,10150,2682.500000,0.942916,-99,45,0.099680,87,
3560,10170,2682.500000,0.426447,7,44,0.043944,164,
3560,10190,2682.500000,0.506784,7,45,0.039816,134,
3580,10170,2667.500000,0.339510,-99,44,0.033280,96,
3600,10170,2667.500000,0.510482,-99,45,0.049861,455,
3580,10190,2667.500000,0.446493,-99,44,0.040927,127,
3600,10190,2667.500000,0.608694,-99,43,0.112126,626,
3580,10170,2682.500000,0.456437,8,43,0.108128,271,
3600,10170,2682.500000,0.531911,8,43,0.096736,437,
3580,10190,2682.500000,0.437682,7,43,0.080616,263,
3600,10190,2682.500000,0.535935,32,23,0.242498,566,
3620,10170,2667.500000,0.713038,-99,43,0.093388,197,
3640,10170,2667.500000,0.578956,0,10,0.156904,156,
3620,10190,2667.500000,0.454712,-99,33,0.139386,209,
3620,10170,2682.500000,0.356175,0,10,0.052982,330,
3620,10190,2682.500000,0.482417,0,10,0.223787,510,
4100,10170,2667.500000,0.530909,-99,43,0.074356,53,
4120,10170,2667.500000,0.560524,-99,33,0.199832,59,
4120,10190,2667.500000,0.605039,0,10,0.090673,111,
4120,10170,2682.500000,0.352183,-99,32,0.103536,30,
4120,10190,2682.500000,0.337458,-99,43,0.053559,157,
4140,10170,2667.500000,0.523972,-99,33,0.103242,28,
4140,10170,2682.500000,0.471049,-99,33,0.171482,28,
4160,10170,2682.500000,0.502685,-99,33,0.069376,66,
4140,10190,2682.500000,0.433589,-99,33,0.119020,66,
4160,10190,2682.500000,0.397738,-99,32,0.169140,31,
3560,10210,2682.500000,0.615653,7,45,0.067116,208,
3560,10230,2682.500000,0.970832,0,10,0.254162,184,
3580,10210,2667.500000,0.391496,-99,44,0.039956,150,
3600,10210,2667.500000,0.416307,-99,43,0.127166,829,
3580,10230,2667.500000,0.383295,-99,43,0.047509,128,
3600,10230,2667.500000,0.426609,-99,43,0.169744,384,
3580,10210,2682.500000,0.532654,2,33,0.127786,122,
3600,10210,2682.500000,0.573831,2,33,0.466246,252,
3580,10230,2682.500000,0.598096,8,45,0.066120,78,
3600,10230,2682.500000,0.357154,8,43,0.214597,84,
3620,10210,2667.500000,0.427359,0,10,0.146193,658,
3640,10210,2667.500000,0.656564,0,10,0.143858,287,
3620,10230,2667.500000,0.210481,0,10,0.140928,280,
4120,10210,2682.500000,0.384766,-99,44,0.028494,199,
4120,10230,2682.500000,0.544491,-99,45,0.047041,160,
4160,10210,2667.500000,0.548718,-99,33,0.136313,55,
4160,10230,2667.500000,0.673074,-99,42,0.075704,207,
4140,10210,2682.500000,0.534802,-99,43,0.098625,72,
4160,10210,2682.500000,0.532997,-99,33,0.144632,33,
4140,10230,2682.500000,0.510392,-99,43,0.103822,69,
4160,10230,2682.500000,0.496466,-99,33,0.080144,60,
3560,10250,2682.500000,0.880688,0,10,0.329047,234,
3560,10270,2682.500000,0.467037,2,33,0.238030,254,
3580,10250,2667.500000,0.548286,-99,43,0.086611,101,
3600,10250,2667.500000,0.400904,-99,43,0.102953,187,
3580,10270,2667.500000,0.412263,-99,44,0.049391,106,
3600,10270,2667.500000,0.427525,-99,33,0.083091,131,
3580,10250,2682.500000,0.474734,8,43,0.065113,102,
3600,10250,2682.500000,0.341491,8,43,0.162148,96,
3580,10270,2682.500000,0.528362,8,43,0.086013,89,
3600,10270,2682.500000,0.462009,8,43,0.140660,109,
3620,10250,2667.500000,0.322527,0,10,0.230390,608,
3640,10250,2667.500000,0.300385,0,10,0.219807,298,
3620,10270,2667.500000,0.454190,0,10,0.190622,427,
4140,10270,2667.500000,0.461435,0,10,0.069437,-99,
3540,10290,2682.500000,0.299126,0,10,0.041693,412,
3560,10290,2682.500000,0.492128,8,43,0.092921,240,
3540,10310,2682.500000,0.641840,0,10,0.189180,252,
3560,10310,2682.500000,0.692706,8,23,0.241248,290,
3580,10290,2667.500000,0.381841,-99,44,0.039599,135,
3600,10290,2667.500000,0.318470,-99,43,0.040455,85,
3580,10310,2667.500000,0.436430,-99,23,0.168524,628,
3600,10310,2667.500000,0.267840,-99,41,0.036907,72,
3580,10290,2682.500000,0.388426,6,43,0.056097,98,
3600,10290,2682.500000,0.447295,6,44,0.050708,84,
3580,10310,2682.500000,0.769404,2,33,0.243668,324,
3620,10290,2667.500000,0.447955,0,10,0.080457,174,
3620,10310,2667.500000,0.384692,0,10,0.058750,74,
4140,10290,2667.500000,0.503885,61,42,0.054816,166,
3540,10330,2682.500000,0.662251,0,10,0.314679,137,
3560,10330,2682.500000,0.895136,0,10,0.605108,140,
3560,10350,2682.500000,0.699659,0,10,0.483811,187,
3600,10330,2667.500000,0.392338,-99,44,0.044907,152,
3580,10350,2667.500000,0.585973,-99,33,0.240004,327,
3600,10350,2667.500000,0.339905,-99,43,0.056386,173,
3580,10330,2682.500000,0.615024,1,23,0.194556,255,
3600,10330,2682.500000,0.489045,6,45,0.057781,95,
3580,10350,2682.500000,0.775489,2,23,0.538354,292,
3600,10350,2682.500000,0.465336,6,43,0.208052,215,
3620,10330,2667.500000,0.351890,0,10,0.038034,61,
3620,10350,2667.500000,0.232958,0,10,0.022059,46,
4120,10330,2667.500000,0.414068,0,10,0.036683,81,
3540,10370,2682.500000,0.442838,0,10,0.097617,99,
3560,10370,2682.500000,0.425567,0,10,0.267289,346,
3540,10390,2682.500000,0.450819,0,10,0.108650,125,
3560,10390,2682.500000,0.516856,8,43,0.200092,172,
3600,10370,2667.500000,0.501131,-99,43,0.175670,435,
3600,10390,2667.500000,0.543101,-99,33,0.198392,184,
3580,10370,2682.500000,0.629395,32,23,0.510372,211,
3600,10370,2682.500000,0.708993,2,23,0.588394,318,
3580,10390,2682.500000,0.673946,32,23,0.587084,253,
3600,10390,2682.500000,0.807584,0,10,0.700714,269,
3620,10370,2667.500000,0.378972,0,10,0.066167,82,
3620,10390,2667.500000,0.487341,-99,43,0.062713,79,
4100,10390,2682.500000,0.553110,0,10,0.085737,199,
3540,10410,2682.500000,0.503603,0,10,0.084313,94,
3560,10410,2682.500000,0.423886,2,23,0.187868,367,
3560,10430,2682.500000,0.416657,2,33,0.295113,455,
3600,10410,2667.500000,0.435695,-99,23,0.206763,494,
3600,10430,2667.500000,0.540770,8,43,0.122453,182,
3580,10410,2682.500000,0.643963,32,23,0.417481,202,
3600,10410,2682.500000,0.768537,0,10,0.552520,176,
3580,10430,2682.500000,0.512289,8,23,0.205852,292,
3600,10430,2682.500000,0.645508,0,10,0.294375,163,
3620,10410,2667.500000,0.468002,32,43,0.069090,75,
3640,10410,2667.500000,0.528461,8,43,0.077236,93,
3620,10430,2667.500000,0.585405,8,43,0.103889,108,
3640,10430,2667.500000,0.503722,32,33,0.131998,102,
3660,10430,2667.500000,0.554097,8,43,0.130232,148,
3680,10430,2667.500000,0.434277,2,33,0.305466,676,
4020,10430,2667.500000,0.575648,-99,45,0.032642,244,
4040,10430,2667.500000,0.481591,-99,45,0.028933,286,
4060,10410,2667.500000,0.378964,-99,44,0.024295,120,
4080,10410,2667.500000,0.413164,7,44,0.037951,101,
4060,10430,2667.500000,0.503018,6,45,0.043878,178,
4080,10430,2667.500000,0.561999,61,43,0.086307,101,
4080,10410,2682.500000,0.494541,-99,45,0.027178,234,
4080,10430,2682.500000,0.502127,-99,45,0.026373,301,
4100,10430,2667.500000,0.639791,0,10,0.050736,52,
4100,10410,2682.500000,0.493142,7,43,0.062421,199,
4100,10430,2682.500000,0.474904,63,33,0.085914,271,
3540,10450,2682.500000,0.818329,0,10,0.187528,229,
3560,10450,2682.500000,0.380032,2,32,0.309959,219,
3540,10470,2682.500000,0.580284,0,10,0.119633,281,
3560,10470,2682.500000,0.699497,32,33,0.325114,393,
3600,10450,2667.500000,0.455588,8,23,0.241967,111,
3580,10470,2667.500000,0.530721,32,33,0.253237,177,
3600,10470,2667.500000,0.542892,8,23,0.245531,169,
3580,10450,2682.500000,0.479645,2,33,0.268936,163,
3580,10470,2682.500000,0.404272,32,23,0.304625,134,
3600,10470,2682.500000,0.330090,0,10,0.267966,311,
3620,10450,2667.500000,0.676509,8,43,0.151536,311,
3640,10450,2667.500000,0.427773,2,33,0.188392,132,
3620,10470,2667.500000,0.906211,2,33,0.178289,135,
3640,10470,2667.500000,0.786189,2,43,0.289836,197,
3660,10450,2667.500000,0.434850,2,33,0.228163,127,
3680,10450,2667.500000,0.743843,2,33,0.467646,514,
3660,10470,2667.500000,0.562747,2,33,0.317233,198,
3680,10470,2667.500000,0.432808,2,33,0.274629,209,
3700,10450,2667.500000,0.701973,2,33,0.422717,266,
3700,10470,2667.500000,0.649134,2,23,0.189705,461,
3720,10470,2667.500000,0.324439,8,43,0.145331,109,
3820,10450,2667.500000,0.568092,-99,43,0.122187,78,
3880,10450,2667.500000,0.595331,7,45,0.062342,239,
3880,10470,2667.500000,0.612311,6,43,0.074206,529,
3900,10470,2667.500000,0.556218,7,45,0.041474,362,
3920,10470,2667.500000,0.395432,6,44,0.022810,100,
3900,10470,2682.500000,0.436963,32,23,0.022863,150,
3920,10470,2682.500000,0.408326,8,44,0.015200,177,
3960,10450,2667.500000,0.409233,6,44,0.035074,249,
3940,10470,2667.500000,0.359419,7,44,0.029411,149,
3960,10470,2667.500000,0.470289,6,45,0.040264,317,
3940,10470,2682.500000,0.398698,-99,44,0.024269,259,
3960,10470,2682.500000,0.500002,7,45,0.026701,328,
4000,10450,2667.500000,0.653791,8,45,0.065413,149,
3980,10470,2667.500000,0.731691,6,45,0.050232,310,
4000,10470,2667.500000,0.638929,6,45,0.065545,170,
3980,10470,2682.500000,0.899674,7,45,0.069923,277,
4000,10470,2682.500000,0.608597,8,45,0.066025,379,
4020,10450,2667.500000,0.569056,6,45,0.055080,774,
4040,10450,2667.500000,0.510078,6,45,0.047846,379,
4020,10470,2667.500000,0.650534,6,45,0.058698,168,
4040,10470,2667.500000,0.523429,6,45,0.048463,174,
4020,10470,2682.500000,0.658057,6,45,0.035170,168,
4040,10470,2682.500000,0.639530,6,45,0.031863,194,
4060,10450,2667.500000,0.424883,6,43,0.056667,614,
4080,10450,2667.500000,0.471944,6,43,0.082679,136,
4060,10470,2667.500000,0.619844,6,45,0.046230,596,
4080,10470,2667.500000,0.605181,8,45,0.071202,244,
4060,10450,2682.500000,0.480044,8,45,0.041094,320,
4080,10450,2682.500000,0.298227,8,41,0.018354,79,
4060,10470,2682.500000,0.522514,8,42,0.046479,-99,
4080,10470,2682.500000,0.413694,8,43,0.103391,-99,
4100,10450,2667.500000,0.633161,61,45,0.057957,88,
4100,10450,2682.500000,0.381756,63,43,0.050295,143,
4100,10470,2682.500000,0.267559,8,41,0.093177,-99,
3540,10490,2682.500000,0.503690,0,10,0.181112,381,
3560,10490,2682.500000,0.601363,32,23,0.225848,184,
3540,10510,2682.500000,0.336474,0,10,0.187585,298,
3560,10510,2682.500000,0.550385,2,33,0.097780,271,
3580,10490,2667.500000,0.273333,1,22,0.165700,182,
3600,10490,2667.500000,0.516673,8,23,0.244656,216,
3580,10510,2667.500000,0.292908,1,22,0.202903,170,
3600,10510,2667.500000,0.536906,2,23,0.330019,172,
3580,10490,2682.500000,0.383956,32,22,0.249981,242,
3600,10490,2682.500000,0.321784,32,22,0.218916,178,
3580,10510,2682.500000,0.315718,32,22,0.187285,194,
3600,10510,2682.500000,0.264009,32,22,0.176142,136,
3620,10490,2667.500000,0.511662,8,43,0.086895,139,
3640,10490,2667.500000,0.741445,8,43,0.155211,168,
3620,10510,2667.500000,0.592377,8,43,0.246490,245,
3640,10510,2667.500000,0.458294,2,33,0.230154,269,
3660,10490,2667.500000,0.574986,2,33,0.182571,340,
3680,10490,2667.500000,0.458734,2,33,0.147699,373,
3660,10510,2667.500000,0.435220,32,23,0.261812,279,
3680,10510,2667.500000,0.379763,2,32,0.112894,397,
3700,10490,2667.500000,0.469682,32,23,0.192642,292,
3720,10490,2667.500000,0.536477,2,33,0.269581,200,
3700,10510,2667.500000,0.392552,7,43,0.050314,175,
3720,10510,2667.500000,0.443345,8,43,0.083799,237,
3740,10490,2667.500000,0.433799,32,23,0.202943,125,
3760,10490,2667.500000,0.425076,2,33,0.168652,178,
3740,10510,2667.500000,0.549532,2,33,0.270373,161,
3760,10510,2667.500000,0.396684,2,32,0.117577,106,
3760,10490,2682.500000,0.493097,2,33,0.178342,225,
3740,10510,2682.500000,0.722263,32,23,0.486528,196,
3760,10510,2682.500000,0.426340,2,23,0.284978,117,
3780,10490,2667.500000,0.732940,6,45,0.062170,605,
3800,10490,2667.500000,0.554845,6,45,0.058225,373,
3780,10510,2667.500000,0.602701,6,45,0.050746,175,
3800,10510,2667.500000,0.521152,6,45,0.035680,297,
3780,10510,2682.500000,0.432860,2,33,0.080626,192,
3820,10490,2667.500000,0.382274,2,32,0.088378,140,
3840,10490,2667.500000,0.327131,32,22,0.115234,89,
3820,10510,2667.500000,0.328156,6,44,0.033161,187,
3840,10510,2667.500000,0.415225,8,43,0.135134,153,
3820,10510,2682.500000,0.509251,6,43,0.140424,209,
3840,10510,2682.500000,0.406534,1,23,0.165483,430,
3860,10490,2667.500000,0.468891,8,43,0.100714,182,
3880,10490,2667.500000,0.604318,6,45,0.067989,127,
3860,10510,2667.500000,0.312019,32,22,0.119398,167,
3880,10510,2667.500000,0.429755,8,43,0.091767,150,
3860,10490,2682.500000,0.466275,1,23,0.093772,96,
3880,10490,2682.500000,0.565826,2,33,0.233921,152,
3860,10510,2682.500000,0.410730,1,23,0.284358,263,
3880,10510,2682.500000,0.551657,2,33,0.376136,101,
3900,10490,2667.500000,0.593314,8,45,0.055629,172,
3920,10490,2667.500000,0.486658,6,45,0.044418,118,
3900,10510,2667.500000,0.437267,8,23,0.135973,177,
3920,10510,2667.500000,0.495292,8,43,0.118886,138,
3900,10490,2682.500000,0.444896,32,23,0.170952,135,
3920,10490,2682.500000,0.706343,8,43,0.158822,75,
3900,10510,2682.500000,0.351636,1,22,0.145084,203,
3920,10510,2682.500000,0.421084,8,23,0.166183,103,
3940,10490,2667.500000,0.614257,6,45,0.045377,185,
3960,10490,2667.500000,0.612326,6,45,0.055651,308,
3940,10510,2667.500000,0.633999,7,43,0.081065,189,
3960,10510,2667.500000,0.593879,8,43,0.080008,270,
3940,10490,2682.500000,0.467144,-99,45,0.026718,308,
3960,10490,2682.500000,0.503515,-99,45,0.027674,251,
3960,10510,2682.500000,0.434527,2,33,0.203718,171,
3980,10490,2667.500000,0.657882,6,45,0.057335,314,
4000,10490,2667.500000,0.590538,6,45,0.057854,543,
3980,10510,2667.500000,0.675843,6,45,0.065433,264,
4000,10510,2667.500000,0.483260,6,45,0.057763,257,
3980,10490,2682.500000,1.127906,7,45,0.078147,380,
4000,10490,2682.500000,0.739885,8,45,0.073651,328,
3980,10510,2682.500000,0.699242,8,43,0.098491,490,
4000,10510,2682.500000,0.644235,2,33,0.149795,532,
4020,10490,2667.500000,0.613540,6,45,0.041304,172,
4040,10490,2667.500000,0.560916,6,45,0.029833,188,
4020,10510,2667.500000,0.679123,6,43,0.156650,226,
4040,10510,2667.500000,0.547615,6,45,0.043725,275,
4020,10490,2682.500000,0.660054,6,43,0.088825,204,
4040,10490,2682.500000,0.596296,6,45,0.048576,202,
4020,10510,2682.500000,0.690305,8,43,0.131962,425,
4040,10510,2682.500000,0.678593,6,45,0.066218,416,
4060,10490,2667.500000,0.378683,6,44,0.022088,312,
4080,10490,2667.500000,0.565029,8,45,0.032683,312,
4060,10510,2667.500000,0.443957,6,44,0.042039,1362,
4080,10510,2667.500000,0.472106,8,42,0.043358,332,
4060,10490,2682.500000,0.494639,7,45,0.042896,329,
4080,10490,2682.500000,0.297389,2,32,0.065217,318,
4060,10510,2682.500000,0.414054,8,43,0.052425,682,
4080,10510,2682.500000,0.513371,7,43,0.114192,233,
4100,10490,2682.500000,0.393141,7,43,0.136902,324,
4100,10510,2682.500000,0.458214,32,23,0.342425,200,
3540,10530,2682.500000,0.380780,0,10,0.311267,258,
3560,10530,2682.500000,0.603094,8,43,0.250615,184,
3540,10550,2682.500000,0.238472,0,10,0.124227,554,
3560,10550,2682.500000,0.473358,0,10,0.283860,116,
3580,10530,2667.500000,0.376720,32,22,0.299571,281,
3600,10530,2667.500000,0.550520,2,33,0.231680,166,
3600,10550,2667.500000,0.652886,2,33,0.211168,118,
3580,10530,2682.500000,0.595707,32,33,0.288480,215,
3600,10530,2682.500000,0.339777,0,10,0.216849,176,
3580,10550,2682.500000,0.605004,0,10,0.259208,184,
3600,10550,2682.500000,0.466289,0,10,0.339602,156,
3620,10530,2667.500000,0.702527,0,10,0.303965,422,
3640,10530,2667.500000,0.555763,2,33,0.433647,144,
3620,10550,2667.500000,0.462206,2,33,0.089544,164,
3640,10550,2667.500000,0.829877,8,43,0.369395,250,
