xcentre,ycentre,zcentre,mot_gc,zmin_gc,zmint,oretype_gc,cut_gc,dens,cus_gc,oretypet
4400,8870,2922.5,0.001,1,LIX,12,0.187757,2.6,0.114274,OXBL
4420,8850,2907.5,0.006186,1,LIX,22,0.212727,2.6,0.141009,OXML
4440,8850,2907.5,0.004396,3,OXI,22,0.35343,2.6,0.24716,OXML
4420,8870,2907.5,0.0052,3,OXI,22,0.233142,2.6,0.155454,OXML
4440,8870,2907.5,0.004823,3,OXI,23,0.424691,2.6,0.304226,OXAL
4420,8850,2922.5,0.003602,3,OXI,22,0.219825,2.6,0.147463,OXML
4440,8850,2922.5,0.005515,1,LIX,12,0.175474,2.6,0.127909,OXBL
4420,8870,2922.5,0.001,3,OXI,22,0.268656,2.6,0.205772,OXML
4440,8870,2922.5,0.001519,1,LIX,22,0.285024,2.6,0.218423,OXML
4460,8850,2907.5,-99,3,OXI,23,0.416421,2.6,0.316756,OXAL
4480,8850,2907.5,0.003934,1,LIX,22,0.314055,2.6,0.2189,OXML
4460,8870,2907.5,-99,3,OXI,23,0.539501,2.6,0.424491,OXAL
4480,8870,2907.5,0.010824,3,OXI,23,0.630325,2.6,0.522124,OXAL
4460,8850,2922.5,-99,1,LIX,22,0.200947,2.6,0.153888,OXML
4480,8850,2922.5,0.004252,1,LIX,11,0.084554,2.6,0.062016,LAS
4460,8870,2922.5,0.001,1,LIX,12,0.185039,2.6,0.126767,OXBL
4480,8870,2922.5,0.001351,1,LIX,11,0.111998,2.6,0.071881,LAS
4500,8850,2907.5,0.005041,3,OXI,22,0.384085,2.6,0.292471,OXML
4520,8850,2907.5,0.006,1,LIX,22,0.308431,2.6,0.163335,OXML
4500,8870,2907.5,0.003995,3,OXI,23,0.440525,2.6,0.358099,OXAL
4520,8870,2907.5,0.009364,1,LIX,22,0.31974,2.6,0.250861,OXML
4500,8850,2922.5,0.004329,1,LIX,11,0.11453,2.6,0.080448,LAS
4520,8850,2922.5,0.004725,1,LIX,11,0.123608,2.6,0.085786,LAS
4500,8870,2922.5,0.003993,1,LIX,12,0.150958,2.6,0.09432,OXBL
4520,8870,2922.5,0.00423,1,LIX,22,0.203364,2.6,0.147112,OXML
4540,8850,2907.5,0.00603,1,LIX,11,0.095837,2.6,0.048703,LAS
4560,8850,2907.5,0.013153,1,LIX,11,0.126649,2.6,0.068929,LAS
4540,8870,2907.5,0.004299,3,OXI,22,0.219745,2.6,0.138464,OXML
4560,8870,2907.5,0.012542,3,OXI,12,0.180496,2.6,0.110848,OXBL
4540,8850,2922.5,0.006963,1,LIX,11,0.09606,2.6,0.049239,LAS
4560,8850,2922.5,0.009344,1,LIX,22,0.201578,2.6,0.163462,OXML
4540,8870,2922.5,0.003209,1,LIX,11,0.149898,2.6,0.095432,LAS
4560,8870,2922.5,0.004035,1,LIX,22,0.229323,2.6,0.172905,OXML
4580,8850,2907.5,0.010918,1,LIX,22,0.215631,2.6,0.165024,OXML
4600,8850,2907.5,0.004157,3,OXI,23,0.718201,2.6,0.616479,OXAL
4580,8870,2907.5,0.004666,1,LIX,12,0.190263,2.6,0.119735,OXBL
4600,8870,2907.5,0.004503,3,OXI,23,0.463841,2.6,0.344978,OXAL
4580,8850,2922.5,0.005084,3,OXI,22,0.367818,2.6,0.308055,OXML
4600,8850,2922.5,0.006143,3,OXI,23,0.822255,2.6,0.706061,OXAL
4580,8870,2922.5,0.006406,3,OXI,23,0.439564,2.6,0.328893,OXAL
4600,8870,2922.5,0.009917,1,LIX,23,0.423115,2.6,0.210974,OXAL
4620,8850,2907.5,0.005358,3,OXI,22,0.313975,2.6,0.231533,OXML
4620,8870,2907.5,0.004608,1,LIX,11,0.119901,2.6,0.062142,LAS
4620,8850,2922.5,0.00552,1,LIX,23,0.496148,2.6,0.406115,OXAL
4640,8850,2922.5,0.004291,1,LIX,12,0.194103,2.6,0.111032,OXBL
4620,8870,2922.5,-99,1,LIX,11,0.112708,2.6,0.060213,LAS
4640,8870,2922.5,-99,1,LIX,11,0.091654,2.6,0.039434,LAS
4660,8850,2922.5,-99,1,LIX,22,0.216371,2.6,0.133578,OXML
4660,8870,2922.5,-99,1,LIX,22,0.232111,2.6,0.160054,OXML
4680,8870,2922.5,0.004723,3,OXI,23,0.500342,2.6,0.44498,OXAL
3700,8890,2907.5,-99,-99,NULL,11,0.019907,2.6,0.003245,LAS
3720,8890,2907.5,-99,-99,NULL,11,0.02398,2.6,0.003785,LAS
3700,8910,2907.5,-99,-99,NULL,11,0.020359,2.6,0.003016,LAS
3720,8910,2907.5,-99,-99,NULL,11,0.023199,2.6,0.003351,LAS
3760,8910,2907.5,-99,1,LIX,11,0.025747,2.6,0.00514,LAS
3780,8890,2907.5,-99,1,LIX,11,0.036263,2.6,0.004813,LAS
3800,8890,2907.5,0.003203,1,LIX,11,0.034484,2.6,0.006381,LAS
3780,8910,2907.5,-99,1,LIX,11,0.041764,2.6,0.007826,LAS
3800,8910,2907.5,0.003,1,LIX,11,0.033993,2.6,0.006374,LAS
3800,8910,2922.5,-99,1,LIX,11,0.012582,2.6,0.003,LAS
3820,8890,2907.5,-99,1,LIX,11,0.035363,2.6,0.00641,LAS
3840,8890,2907.5,-99,1,LIX,11,0.044175,2.6,0.011979,LAS
3820,8910,2907.5,-99,1,LIX,11,0.038583,2.6,0.006364,LAS
3840,8910,2907.5,-99,1,LIX,11,0.03112,2.6,0.006391,LAS
3820,8910,2922.5,-99,0,NULL,10,0.012744,2.6,0.003,NULL
3860,8890,2907.5,0.004,1,LIX,11,0.14658,2.6,0.075469,LAS
3880,8890,2907.5,0.004,1,LIX,11,0.097281,2.6,0.045232,LAS
3860,8910,2907.5,0.003228,1,LIX,11,0.122349,2.6,0.072892,LAS
3880,8910,2907.5,-99,1,LIX,11,0.097277,2.6,0.032797,LAS
3880,8910,2922.5,-99,1,LIX,11,0.048961,2.6,0.017951,LAS
3900,8890,2907.5,-99,1,LIX,11,0.062631,2.6,0.022702,LAS
3920,8890,2907.5,-99,1,LIX,11,0.041788,2.6,0.010155,LAS
3900,8910,2907.5,-99,1,LIX,11,0.083018,2.6,0.032066,LAS
3920,8910,2907.5,-99,1,LIX,11,0.053914,2.6,0.011665,LAS
3900,8890,2922.5,-99,1,LIX,11,0.029867,2.6,0.009906,LAS
3920,8890,2922.5,0.00684,1,LIX,11,0.032433,2.6,0.007616,LAS
3900,8910,2922.5,-99,1,LIX,11,0.040009,2.6,0.011194,LAS
3920,8910,2922.5,-99,1,LIX,11,0.025368,2.6,0.006265,LAS
3940,8890,2907.5,-99,1,LIX,11,0.055905,2.6,0.02159,LAS
3960,8890,2907.5,-99,1,LIX,22,0.202656,2.6,0.111228,OXML
3940,8910,2907.5,-99,1,LIX,11,0.054004,2.6,0.010544,LAS
3960,8910,2907.5,-99,1,LIX,11,0.050457,2.6,0.018343,LAS
3940,8890,2922.5,-99,1,LIX,11,0.034044,2.6,0.005835,LAS
3960,8890,2922.5,-99,1,LIX,11,0.120005,2.6,0.066825,LAS
3940,8910,2922.5,0.003975,1,LIX,11,0.046685,2.6,0.009066,LAS
3960,8910,2922.5,-99,1,LIX,11,0.038365,2.6,0.010009,LAS
3980,8890,2907.5,-99,1,LIX,22,0.297471,2.6,0.197945,OXML
4000,8890,2907.5,0.003,1,LIX,11,0.139373,2.6,0.063856,LAS
3980,8910,2907.5,-99,1,LIX,11,0.090429,2.6,0.032915,LAS
4000,8910,2907.5,0.003,1,LIX,11,0.126706,2.6,0.056154,LAS
3980,8890,2922.5,-99,3,OXI,22,0.346092,2.6,0.226474,OXML
4000,8890,2922.5,-99,1,LIX,12,0.170905,2.6,0.097874,OXBL
3980,8910,2922.5,-99,1,LIX,11,0.138896,2.6,0.074932,LAS
4000,8910,2922.5,0.001,1,LIX,11,0.129396,2.6,0.059402,LAS
4020,8890,2907.5,0.003727,1,LIX,11,0.14223,2.6,0.06696,LAS
4040,8890,2907.5,0.003419,1,LIX,12,0.154923,2.6,0.071027,OXBL
4020,8910,2907.5,0.003,1,LIX,11,0.08733,2.6,0.021619,LAS
4040,8910,2907.5,0.003,1,LIX,12,0.177367,2.6,0.098611,OXBL
4020,8890,2922.5,-99,1,LIX,22,0.210398,2.6,0.109774,OXML
4040,8890,2922.5,0.002989,1,LIX,22,0.200016,2.6,0.111035,OXML
4040,8910,2922.5,0.003652,1,LIX,22,0.233674,2.6,0.134239,OXML
4060,8890,2907.5,0.004952,1,LIX,11,0.145491,2.6,0.075762,LAS
4080,8890,2907.5,0.005847,1,LIX,11,0.057405,2.6,0.01612,LAS
4060,8910,2907.5,0.002061,1,LIX,12,0.166064,2.6,0.09565,OXBL
4060,8890,2922.5,0.003556,1,LIX,11,0.057764,2.6,0.017724,LAS
4060,8910,2922.5,0.002579,1,LIX,11,0.118046,2.6,0.04757,LAS
4080,8910,2922.5,0.001,1,LIX,11,0.056942,2.6,0.019454,LAS
4100,8890,2907.5,0.007218,1,LIX,11,0.058753,2.6,0.019831,LAS
4120,8890,2907.5,0.008475,1,LIX,11,0.053342,2.6,0.01085,LAS
4120,8910,2907.5,0.006184,1,LIX,11,0.060436,2.6,0.020744,LAS
4100,8890,2922.5,0.006565,1,LIX,11,0.04914,2.6,0.015842,LAS
4120,8890,2922.5,0.008217,1,LIX,11,0.052037,2.6,0.015201,LAS
4100,8910,2922.5,0.001169,-99,NULL,11,0.041118,2.6,0.014348,LAS
4120,8910,2922.5,0.004414,-99,NULL,11,0.041232,2.6,0.015848,LAS
4140,8890,2907.5,0.007582,1,LIX,11,0.109695,2.6,0.052914,LAS
4140,8910,2907.5,0.013506,1,LIX,11,0.118243,2.6,0.057881,LAS
4160,8910,2907.5,0.003385,-99,NULL,22,0.350876,2.6,0.232088,OXML
4140,8890,2922.5,0.008059,1,LIX,11,0.056919,2.6,0.017093,LAS
4160,8890,2922.5,0.013354,3,OXI,12,0.194293,2.6,0.120826,OXBL
4140,8910,2922.5,0.004992,-99,NULL,11,0.040046,2.6,0.011689,LAS
4160,8910,2922.5,0.00332,-99,NULL,23,0.418714,2.6,0.299322,OXAL
4180,8890,2907.5,0.015331,3,OXI,23,0.41772,2.6,0.302263,OXAL
4200,8890,2907.5,0.004761,3,OXI,22,0.397038,2.6,0.269578,OXML
4180,8910,2907.5,0.004316,-99,NULL,23,0.447795,2.6,0.295506,OXAL
4200,8910,2907.5,0.004687,-99,NULL,23,0.521477,2.6,0.390261,OXAL
4180,8890,2922.5,0.005879,-99,NULL,22,0.374073,2.6,0.256814,OXML
4200,8890,2922.5,0.002297,-99,NULL,23,0.598782,2.6,0.46531,OXAL
4180,8910,2922.5,0.003128,-99,NULL,23,0.521895,2.6,0.371449,OXAL
4200,8910,2922.5,0.002808,-99,NULL,23,0.65046,2.6,0.493399,OXAL
4220,8890,2907.5,0.011786,1,LIX,23,0.88203,2.6,0.74526,OXAL
4240,8890,2907.5,0.008015,1,LIX,23,0.441192,2.6,0.304645,OXAL
4220,8910,2907.5,0.011185,-99,NULL,23,0.506014,2.6,0.378096,OXAL
4240,8910,2907.5,0.006527,-99,NULL,23,0.579912,2.6,0.434458,OXAL
4220,8890,2922.5,0.002549,-99,NULL,23,0.604762,2.6,0.442712,OXAL
4240,8890,2922.5,0.007557,-99,NULL,23,0.778658,2.6,0.391796,OXAL
4220,8910,2922.5,0.004733,-99,NULL,23,0.476263,2.6,0.31672,OXAL
4240,8910,2922.5,0.006873,-99,NULL,22,0.390692,2.6,0.237069,OXML
4260,8890,2907.5,0.007747,-99,NULL,23,0.41766,2.6,0.290344,OXAL
4280,8890,2907.5,0.005717,-99,NULL,23,0.435652,2.6,0.309398,OXAL
4260,8910,2907.5,0.003759,-99,NULL,23,0.421242,2.6,0.287505,OXAL
4280,8910,2907.5,0.005057,-99,NULL,23,0.569556,2.6,0.399915,OXAL
4260,8890,2922.5,0.00435,-99,NULL,23,0.555974,2.6,0.401942,OXAL
4280,8890,2922.5,0.003639,-99,NULL,23,0.658842,2.6,0.532406,OXAL
4260,8910,2922.5,0.004269,-99,NULL,23,0.531672,2.6,0.424093,OXAL
4280,8910,2922.5,0.001149,-99,NULL,23,0.612942,2.6,0.470862,OXAL
4300,8890,2907.5,0.003913,-99,NULL,23,0.451917,2.6,0.342324,OXAL
4320,8890,2907.5,0.006093,-99,NULL,23,0.550512,2.6,0.431465,OXAL
4300,8910,2907.5,0.003887,-99,NULL,22,0.361682,2.6,0.248154,OXML
4320,8910,2907.5,0.003448,-99,NULL,22,0.380338,2.6,0.288801,OXML
4300,8890,2922.5,0.002974,-99,NULL,22,0.382717,2.6,0.273881,OXML
4320,8890,2922.5,0.001289,-99,NULL,22,0.329181,2.6,0.230206,OXML
4300,8910,2922.5,0.00292,-99,NULL,23,0.417671,2.6,0.311399,OXAL
4320,8910,2922.5,0.001047,-99,NULL,22,0.223172,2.6,0.140699,OXML
4340,8890,2907.5,0.00814,-99,NULL,23,0.517814,2.6,0.423011,OXAL
4360,8890,2907.5,0.009274,-99,NULL,23,0.733001,2.6,0.666476,OXAL
4340,8910,2907.5,0.004301,-99,NULL,22,0.391938,2.6,0.30548,OXML
4360,8910,2907.5,0.007425,-99,NULL,23,0.575681,2.6,0.502778,OXAL
4340,8890,2922.5,0.004078,-99,NULL,22,0.291902,2.6,0.201715,OXML
4360,8890,2922.5,0.008224,-99,NULL,23,1.054896,2.6,0.931702,OXAL
4340,8910,2922.5,0.00262,-99,NULL,22,0.337822,2.6,0.263019,OXML
4360,8910,2922.5,0.003002,-99,NULL,23,0.725392,2.6,0.626257,OXAL
4380,8890,2907.5,0.001442,-99,NULL,23,0.416324,2.6,0.351216,OXAL
4400,8890,2907.5,0.001,-99,NULL,23,0.431926,2.6,0.363616,OXAL
4380,8910,2907.5,0.003154,-99,NULL,23,0.468729,2.6,0.40749,OXAL
4400,8910,2907.5,0.001542,-99,NULL,23,0.56189,2.6,0.494088,OXAL
4380,8890,2922.5,0.001132,-99,NULL,12,0.199299,2.6,0.14735,OXBL
4400,8890,2922.5,0.002584,-99,NULL,22,0.349113,2.6,0.290847,OXML
4380,8910,2922.5,0.001141,-99,NULL,22,0.270806,2.6,0.199066,OXML
4400,8910,2922.5,0.002164,-99,NULL,22,0.296234,2.6,0.229081,OXML
4420,8890,2907.5,0.001,3,OXI,23,0.627149,2.6,0.54653,OXAL
4440,8890,2907.5,0.001,1,LIX,23,0.92475,2.6,0.830659,OXAL
4420,8910,2907.5,0.001279,-99,NULL,23,0.674351,2.6,0.59678,OXAL
4440,8910,2907.5,0.001917,-99,NULL,23,0.796417,2.6,0.713416,OXAL
4420,8890,2922.5,0.002911,-99,NULL,23,0.737782,2.6,0.668374,OXAL
4440,8890,2922.5,0.008169,-99,NULL,23,1.158307,2.6,1.069923,OXAL
4420,8910,2922.5,0.004092,-99,NULL,23,0.477155,2.6,0.413598,OXAL
4440,8910,2922.5,0.002556,-99,NULL,23,0.855907,2.6,0.768802,OXAL
4460,8890,2907.5,0.001,3,OXI,23,0.546068,2.6,0.456572,OXAL
4460,8910,2907.5,0.002035,-99,NULL,23,0.618587,2.6,0.542137,OXAL
4480,8910,2907.5,0.001821,3,OXI,22,0.358629,2.6,0.282285,OXML
4460,8890,2922.5,0.001,-99,NULL,23,0.465927,2.6,0.372515,OXAL
4480,8890,2922.5,0.006977,-99,NULL,22,0.25085,2.6,0.203118,OXML
4460,8910,2922.5,0.001234,-99,NULL,23,0.475282,2.6,0.378531,OXAL
4480,8910,2922.5,0.004516,-99,NULL,22,0.224629,2.6,0.163578,OXML
4500,8890,2907.5,0.005799,1,LIX,23,0.809862,2.6,0.667514,OXAL
4520,8890,2907.5,0.007693,1,LIX,22,0.385387,2.6,0.31463,OXML
4500,8910,2907.5,0.005959,3,OXI,23,0.437673,2.6,0.359283,OXAL
4520,8910,2907.5,0.006116,1,LIX,22,0.248408,2.6,0.154301,OXML
4500,8890,2922.5,0.001183,1,LIX,11,0.094993,2.6,0.048968,LAS
4500,8910,2922.5,0.00279,-99,NULL,11,0.144027,2.6,0.098347,LAS
4520,8910,2922.5,0.002091,-99,NULL,11,0.144189,2.6,0.100106,LAS
4540,8890,2907.5,0.006038,1,LIX,11,0.092033,2.6,0.042543,LAS
4560,8890,2907.5,0.006976,3,OXI,22,0.23721,2.6,0.174499,OXML
4540,8910,2907.5,0.00723,1,LIX,11,0.074719,2.6,0.035099,LAS
4560,8910,2907.5,0.006612,3,OXI,22,0.315054,2.6,0.239051,OXML
4540,8890,2922.5,0.004169,3,OXI,11,0.144033,2.6,0.085346,LAS
4560,8890,2922.5,-99,3,OXI,22,0.259092,2.6,0.208526,OXML
4540,8910,2922.5,0.004207,3,OXI,22,0.359331,2.6,0.288974,OXML
4560,8910,2922.5,0.007574,3,OXI,23,0.758437,2.6,0.645169,OXAL
4580,8890,2907.5,0.003385,1,LIX,12,0.199221,2.6,0.121951,OXBL
4600,8890,2907.5,0.003533,1,LIX,11,0.113226,2.6,0.05089,LAS
4580,8910,2907.5,0.00355,1,LIX,12,0.173537,2.6,0.102019,OXBL
4600,8910,2907.5,0.003396,1,LIX,11,0.135272,2.6,0.087018,LAS
4580,8890,2922.5,-99,3,OXI,22,0.263856,2.6,0.209778,OXML
4600,8890,2922.5,-99,1,LIX,11,0.116412,2.6,0.053429,LAS
4580,8910,2922.5,0.004699,3,OXI,12,0.19391,2.6,0.117655,OXBL
4600,8910,2922.5,0.001,-99,NULL,12,0.191399,2.6,0.133152,OXBL
4620,8890,2907.5,-99,1,LIX,11,0.102931,2.6,0.042254,LAS
4620,8910,2907.5,-99,1,LIX,12,0.197239,2.6,0.135003,OXBL
4640,8910,2907.5,-99,3,OXI,23,0.954648,2.6,0.870993,OXAL
4620,8890,2922.5,-99,1,LIX,11,0.088168,2.6,0.036551,LAS
4640,8890,2922.5,-99,1,LIX,22,0.347916,2.6,0.260592,OXML
4640,8910,2922.5,0.001,1,LIX,23,0.877872,2.6,0.770812,OXAL
4660,8890,2922.5,0.004153,3,OXI,23,0.540039,2.6,0.424391,OXAL
4680,8890,2922.5,0.004213,3,OXI,23,0.634965,2.6,0.482833,OXAL
4660,8910,2922.5,0.003716,3,OXI,23,0.645873,2.6,0.542384,OXAL
4680,8910,2922.5,0.004354,1,LIX,11,0.121232,2.6,0.042196,LAS
3700,8930,2907.5,-99,-99,NULL,11,0.013648,2.6,0.003371,LAS
3720,8930,2907.5,-99,-99,NULL,11,0.018702,2.6,0.003114,LAS
3700,8950,2907.5,-99,-99,NULL,11,0.013339,2.6,0.00369,LAS
3720,8950,2907.5,-99,-99,NULL,11,0.015381,2.6,0.004445,LAS
3740,8930,2907.5,-99,1,LIX,11,0.027239,2.6,0.003866,LAS
3740,8950,2907.5,-99,1,LIX,11,0.027192,2.6,0.004215,LAS
3760,8950,2907.5,-99,1,LIX,11,0.030601,2.6,0.004484,LAS
3760,8930,2922.5,-99,1,LIX,11,0.018437,2.6,0.006119,LAS
3760,8950,2922.5,-99,1,LIX,11,0.019125,2.6,0.006738,LAS
3780,8930,2907.5,-99,1,LIX,11,0.032606,2.6,0.00697,LAS
3800,8930,2907.5,0.003527,1,LIX,11,0.035644,2.6,0.006529,LAS
3780,8950,2907.5,-99,1,LIX,11,0.031345,2.6,0.004298,LAS
3800,8950,2907.5,-99,1,LIX,11,0.050707,2.6,0.006501,LAS
3800,8930,2922.5,-99,1,LIX,11,0.015663,2.6,0.003485,LAS
3780,8950,2922.5,-99,1,LIX,11,0.021095,2.6,0.005703,LAS
3800,8950,2922.5,-99,1,LIX,11,0.037166,2.6,0.005,LAS
3820,8930,2907.5,0.004214,1,LIX,11,0.049841,2.6,0.008005,LAS
3840,8930,2907.5,-99,1,LIX,11,0.0425,2.6,0.007151,LAS
3820,8950,2907.5,-99,1,LIX,11,0.055028,2.6,0.011666,LAS
3840,8950,2907.5,-99,1,LIX,11,0.058167,2.6,0.010547,LAS
3820,8930,2922.5,-99,1,LIX,11,0.024656,2.6,0.004561,LAS
3840,8930,2922.5,-99,1,LIX,11,0.047126,2.6,0.013567,LAS
3820,8950,2922.5,-99,1,LIX,11,0.035087,2.6,0.006627,LAS
3840,8950,2922.5,-99,1,LIX,11,0.04811,2.6,0.009747,LAS
3860,8930,2907.5,-99,1,LIX,11,0.03604,2.6,0.007396,LAS
3880,8930,2907.5,-99,1,LIX,11,0.078788,2.6,0.021948,LAS
3860,8950,2907.5,0.00524,1,LIX,11,0.059537,2.6,0.009789,LAS
3880,8950,2907.5,0.007364,1,LIX,11,0.057852,2.6,0.013681,LAS
3860,8930,2922.5,-99,1,LIX,11,0.047884,2.6,0.015462,LAS
3880,8930,2922.5,-99,1,LIX,11,0.066143,2.6,0.02457,LAS
3860,8950,2922.5,-99,1,LIX,11,0.044821,2.6,0.010903,LAS
3880,8950,2922.5,-99,1,LIX,11,0.038545,2.6,0.00705,LAS
3900,8930,2907.5,-99,1,LIX,11,0.117512,2.6,0.044891,LAS
3920,8930,2907.5,-99,1,LIX,11,0.087075,2.6,0.025676,LAS
3900,8950,2907.5,0.007486,1,LIX,11,0.061669,2.6,0.020275,LAS
3920,8950,2907.5,0.004278,1,LIX,11,0.048685,2.6,0.014128,LAS
3900,8930,2922.5,-99,1,LIX,11,0.071217,2.6,0.028458,LAS
3920,8930,2922.5,-99,1,LIX,11,0.033405,2.6,0.010085,LAS
3900,8950,2922.5,0.001383,1,LIX,11,0.037889,2.6,0.007074,LAS
3940,8930,2907.5,-99,1,LIX,11,0.093113,2.6,0.02608,LAS
3960,8930,2907.5,-99,1,LIX,11,0.117093,2.6,0.056462,LAS
3940,8950,2907.5,-99,1,LIX,11,0.11263,2.6,0.047937,LAS
3960,8950,2907.5,0.001,1,LIX,12,0.179522,2.6,0.095495,OXBL
3940,8930,2922.5,-99,1,LIX,11,0.0572,2.6,0.013825,LAS
3940,8950,2922.5,0.001595,1,LIX,11,0.054842,2.6,0.013354,LAS
3960,8950,2922.5,0.001561,1,LIX,22,0.219261,2.6,0.107635,OXML
3980,8930,2907.5,-99,1,LIX,11,0.062102,2.6,0.02208,LAS
4000,8930,2907.5,-99,1,LIX,11,0.149164,2.6,0.080155,LAS
4000,8950,2907.5,0.003575,1,LIX,11,0.085933,2.6,0.022032,LAS
3980,8930,2922.5,0.001,1,LIX,11,0.06183,2.6,0.017016,LAS
4000,8930,2922.5,0.002049,1,LIX,11,0.088437,2.6,0.031078,LAS
3980,8950,2922.5,0.001234,-99,NULL,11,0.107175,2.6,0.050197,LAS
4000,8950,2922.5,0.002082,-99,NULL,12,0.157576,2.6,0.083725,OXBL
4020,8930,2907.5,0.001537,1,LIX,11,0.106055,2.6,0.043405,LAS
4040,8930,2907.5,0.001645,1,LIX,12,0.160874,2.6,0.085461,OXBL
4020,8950,2907.5,0.002881,-99,NULL,12,0.150709,2.6,0.067419,OXBL
4040,8950,2907.5,0.002218,-99,NULL,12,0.164514,2.6,0.083917,OXBL
4020,8930,2922.5,0.00164,-99,NULL,11,0.108505,2.6,0.045938,LAS
4040,8930,2922.5,0.002057,-99,NULL,22,0.224635,2.6,0.13698,OXML
4020,8950,2922.5,0.003903,-99,NULL,11,0.05617,2.6,0.016085,LAS
4040,8950,2922.5,0.001799,-99,NULL,11,0.110414,2.6,0.05244,LAS
4060,8930,2907.5,0.001904,3,OXI,11,0.120415,2.6,0.061254,LAS
4080,8930,2907.5,0.003462,-99,NULL,11,0.089502,2.6,0.034299,LAS
4060,8950,2907.5,0.005106,-99,NULL,11,0.063565,2.6,0.014765,LAS
4080,8950,2907.5,0.004756,-99,NULL,11,0.053906,2.6,0.015473,LAS
4060,8930,2922.5,0.001,-99,NULL,11,0.126747,2.6,0.055358,LAS
4080,8930,2922.5,0.00194,-99,NULL,22,0.204573,2.6,0.120872,OXML
4060,8950,2922.5,0.001126,-99,NULL,11,0.078009,2.6,0.027006,LAS
4080,8950,2922.5,0.002273,-99,NULL,11,0.097268,2.6,0.038045,LAS
4100,8930,2907.5,0.004585,-99,NULL,11,0.080372,2.6,0.043224,LAS
4120,8930,2907.5,0.008394,-99,NULL,11,0.132041,2.6,0.070941,LAS
4100,8950,2907.5,0.003651,-99,NULL,23,0.412387,2.6,0.352775,OXAL
4120,8950,2907.5,0.003341,-99,NULL,22,0.351011,2.6,0.247112,OXML
4100,8930,2922.5,0.002372,-99,NULL,11,0.055641,2.6,0.023397,LAS
4120,8930,2922.5,0.004589,-99,NULL,11,0.103375,2.6,0.067581,LAS
4100,8950,2922.5,0.001528,-99,NULL,11,0.060531,2.6,0.021313,LAS
4120,8950,2922.5,0.001682,-99,NULL,12,0.197272,2.6,0.139802,OXBL
4140,8930,2907.5,0.004644,-99,NULL,22,0.314618,2.6,0.208445,OXML
4160,8930,2907.5,0.008515,-99,NULL,22,0.237911,2.6,0.145292,OXML
4140,8950,2907.5,0.003799,-99,NULL,22,0.285407,2.6,0.158257,OXML
4160,8950,2907.5,0.009598,-99,NULL,22,0.293244,2.6,0.191326,OXML
4140,8930,2922.5,0.006572,-99,NULL,22,0.22673,2.6,0.150802,OXML
4160,8930,2922.5,0.003821,-99,NULL,22,0.358972,2.6,0.281199,OXML
4140,8950,2922.5,0.001847,-99,NULL,22,0.255189,2.6,0.182877,OXML
4160,8950,2922.5,0.001562,-99,NULL,22,0.265559,2.6,0.184252,OXML
4180,8930,2907.5,0.006608,-99,NULL,22,0.385598,2.6,0.289063,OXML
4200,8930,2907.5,0.004455,-99,NULL,22,0.377252,2.6,0.282865,OXML
4180,8950,2907.5,0.01036,-99,NULL,22,0.290539,2.6,0.181861,OXML
4200,8950,2907.5,0.0049,-99,NULL,23,0.428723,2.6,0.330865,OXAL
4180,8930,2922.5,0.002245,-99,NULL,23,0.40903,2.6,0.270895,OXAL
4200,8930,2922.5,0.004745,-99,NULL,22,0.313279,2.6,0.170386,OXML
4180,8950,2922.5,0.005791,-99,NULL,22,0.203372,2.6,0.13264,OXML
4200,8950,2922.5,0.004575,-99,NULL,22,0.384772,2.6,0.280863,OXML
4220,8930,2907.5,0.007773,-99,NULL,23,0.602943,2.6,0.480217,OXAL
4240,8930,2907.5,0.012669,-99,NULL,23,0.694442,2.6,0.503102,OXAL
4220,8950,2907.5,0.006475,-99,NULL,23,0.449568,2.6,0.339724,OXAL
4240,8950,2907.5,0.015262,-99,NULL,22,0.380948,2.6,0.244073,OXML
4220,8930,2922.5,0.008019,-99,NULL,22,0.347134,2.6,0.236677,OXML
4240,8930,2922.5,0.020334,-99,NULL,22,0.317332,2.6,0.203871,OXML
4220,8950,2922.5,0.002673,-99,NULL,23,0.555844,2.6,0.402116,OXAL
4240,8950,2922.5,0.014418,-99,NULL,22,0.281125,2.6,0.195323,OXML
4260,8930,2907.5,0.009869,-99,NULL,23,0.529348,2.6,0.370558,OXAL
4280,8930,2907.5,0.005058,-99,NULL,22,0.32061,2.6,0.210539,OXML
4260,8950,2907.5,0.012426,-99,NULL,23,0.595028,2.6,0.486264,OXAL
4280,8950,2907.5,0.013056,-99,NULL,22,0.381206,2.6,0.273515,OXML
4260,8930,2922.5,0.01864,-99,NULL,22,0.251967,2.6,0.135514,OXML
4280,8930,2922.5,0.00732,-99,NULL,22,0.291313,2.6,0.195417,OXML
4260,8950,2922.5,0.016766,-99,NULL,23,0.525688,2.6,0.365089,OXAL
4280,8950,2922.5,0.007934,-99,NULL,22,0.206811,2.6,0.127541,OXML
4300,8930,2907.5,0.00267,-99,NULL,22,0.269375,2.6,0.157695,OXML
4320,8930,2907.5,0.001747,-99,NULL,22,0.265618,2.6,0.175356,OXML
4300,8950,2907.5,0.004775,-99,NULL,22,0.352823,2.6,0.218613,OXML
4320,8950,2907.5,0.001585,-99,NULL,22,0.3658,2.6,0.253686,OXML
4300,8930,2922.5,0.002601,-99,NULL,12,0.199007,2.6,0.11865,OXBL
